external_ID,CDD_name,molecule_ID,batch_ID,canonical_CID,virtual_project,for_synthesis_project,made_project
ARI-TAT-5792557e-12,CVD-0005460,76395698,77856315,ARI-TAT-5792557e-12,True,False,False
ARI-TAT-5792557e-13,CVD-0005461,76395699,77856316,ARI-TAT-5792557e-13,True,False,False
ARI-TAT-5792557e-14,CVD-0005462,76395700,77856317,ARI-TAT-5792557e-14,True,False,False
ARI-TAT-5792557e-15,CVD-0005463,76395701,77856318,ARI-TAT-5792557e-15,True,False,False
ARI-TAT-5792557e-16,CVD-0005464,76395702,77856319,ARI-TAT-5792557e-16,True,False,False
ARI-TAT-5792557e-17,CVD-0005465,76395703,77856320,ARI-TAT-5792557e-17,True,False,False
ARI-TAT-5792557e-18,CVD-0005466,76395704,77856321,ARI-TAT-5792557e-18,True,False,False
ARI-TAT-5792557e-19,CVD-0005467,76395705,77856322,ARI-TAT-5792557e-19,True,False,False
ARI-TAT-5792557e-2,CVD-0005468,76395706,77856323,ARI-TAT-5792557e-2,True,False,False
ARI-TAT-5792557e-20,CVD-0005469,76395707,77856324,ARI-TAT-5792557e-20,True,False,False
ARI-TAT-5792557e-21,CVD-0005470,76395708,77856325,ARI-TAT-5792557e-21,True,False,False
ARI-TAT-5792557e-22,CVD-0005471,76395709,77856326,ARI-TAT-5792557e-22,True,False,False
ARI-TAT-5792557e-23,CVD-0005472,76395710,77856327,ARI-TAT-5792557e-23,True,False,False
ARI-TAT-5792557e-24,CVD-0005473,76395711,77856328,ARI-TAT-5792557e-24,True,False,False
ARI-TAT-5792557e-25,CVD-0005474,76395712,77856329,ARI-TAT-5792557e-25,True,False,False
ARI-TAT-5792557e-26,CVD-0005475,76395713,77856330,ARI-TAT-5792557e-26,True,False,False
ARI-TAT-5792557e-27,CVD-0005476,76395714,77856331,ARI-TAT-5792557e-27,True,False,False
ARI-TAT-5792557e-28,CVD-0005477,76395715,77856332,ARI-TAT-5792557e-28,True,False,False
ARI-TAT-5792557e-29,CVD-0005478,76395716,77856333,ARI-TAT-5792557e-29,True,False,False
ARI-TAT-5792557e-3,CVD-0005479,76395717,77856334,ARI-TAT-5792557e-3,True,False,False
ARI-TAT-5792557e-4,CVD-0005480,76395718,77856335,ARI-TAT-5792557e-4,True,False,False
ARI-TAT-5792557e-5,CVD-0005481,76395719,77856336,ARI-TAT-5792557e-5,True,False,False
ARI-TAT-5792557e-6,CVD-0005482,76395720,77856337,ARI-TAT-5792557e-6,True,False,False
ARI-TAT-5792557e-7,CVD-0005483,76395721,77856338,ARI-TAT-5792557e-7,True,False,False
ARI-TAT-5792557e-8,CVD-0005484,76395722,77856339,ARI-TAT-5792557e-8,True,False,False
ARI-TAT-5792557e-9,CVD-0005485,76395723,77856340,ARI-TAT-5792557e-9,True,False,False
BAR-COM-0f94fc3d-1,CVD-0005486,76395724,77856341,BAR-COM-0f94fc3d-1,True,False,False
BAR-COM-0f94fc3d-10,CVD-0005487,76395725,77856342,BAR-COM-0f94fc3d-10,True,False,False
BAR-COM-0f94fc3d-11,CVD-0005488,76395726,77856343,BAR-COM-0f94fc3d-11,True,False,False
BAR-COM-0f94fc3d-12,CVD-0005489,76395727,77856344,BAR-COM-0f94fc3d-12,True,False,False
BAR-COM-0f94fc3d-13,CVD-0005490,76395728,77856345,BAR-COM-0f94fc3d-13,True,False,False
BAR-COM-0f94fc3d-14,CVD-0005491,76395729,77856346,BAR-COM-0f94fc3d-14,True,False,False
BAR-COM-0f94fc3d-15,CVD-0005492,76395730,77856347,BAR-COM-0f94fc3d-15,True,False,False
BAR-COM-0f94fc3d-16,CVD-0005493,76395731,77856348,BAR-COM-0f94fc3d-16,True,False,False
BAR-COM-0f94fc3d-17,CVD-0005494,76395732,77856349,BAR-COM-0f94fc3d-17,True,False,False
BAR-COM-0f94fc3d-18,CVD-0005495,76395733,77856350,BAR-COM-0f94fc3d-18,True,False,False
BAR-COM-0f94fc3d-19,CVD-0005496,76395734,77856351,BAR-COM-0f94fc3d-19,True,False,False
BAR-COM-0f94fc3d-2,CVD-0005497,76395735,77856352,BAR-COM-0f94fc3d-2,True,False,False
BAR-COM-0f94fc3d-20,CVD-0005498,76395736,77856353,BAR-COM-0f94fc3d-20,True,False,False
BAR-COM-0f94fc3d-21,CVD-0005499,76395737,77856354,BAR-COM-0f94fc3d-21,True,False,False
BAR-COM-0f94fc3d-22,CVD-0005500,76395738,77856355,BAR-COM-0f94fc3d-22,True,False,False
BAR-COM-0f94fc3d-23,CVD-0005501,76395739,77856356,BAR-COM-0f94fc3d-23,True,False,False
BAR-COM-0f94fc3d-24,CVD-0005502,76395740,77856357,BAR-COM-0f94fc3d-24,True,False,False
BAR-COM-0f94fc3d-25,CVD-0005503,76395741,77856358,BAR-COM-0f94fc3d-25,True,False,False
BAR-COM-0f94fc3d-26,CVD-0005504,76395742,77856359,BAR-COM-0f94fc3d-26,True,False,False
BAR-COM-0f94fc3d-27,CVD-0005505,76395743,77856360,BAR-COM-0f94fc3d-27,True,False,False
BAR-COM-0f94fc3d-28,CVD-0005506,76395744,77856361,BAR-COM-0f94fc3d-28,True,False,False
BAR-COM-0f94fc3d-29,CVD-0005507,76395745,77856362,BAR-COM-0f94fc3d-29,True,False,False
BAR-COM-0f94fc3d-3,CVD-0005508,76395746,77856363,BAR-COM-0f94fc3d-3,True,False,False
BAR-COM-0f94fc3d-30,CVD-0005509,76395747,77856364,BAR-COM-0f94fc3d-30,True,False,False
BAR-COM-0f94fc3d-31,CVD-0005510,76395748,77856365,BAR-COM-0f94fc3d-31,True,False,False
BAR-COM-0f94fc3d-32,CVD-0005511,76395749,77856366,BAR-COM-0f94fc3d-32,True,False,False
BAR-COM-0f94fc3d-33,CVD-0005512,76395750,77856367,BAR-COM-0f94fc3d-33,True,False,False
BAR-COM-0f94fc3d-34,CVD-0005513,76395751,77856368,BAR-COM-0f94fc3d-34,True,False,False
BAR-COM-0f94fc3d-35,CVD-0005514,76395752,77856369,BAR-COM-0f94fc3d-35,True,False,False
BAR-COM-0f94fc3d-36,CVD-0005515,76395753,77856370,BAR-COM-0f94fc3d-36,True,False,False
BAR-COM-0f94fc3d-37,CVD-0005516,76395754,77856371,BAR-COM-0f94fc3d-37,True,False,False
BAR-COM-0f94fc3d-38,CVD-0005517,76395755,77856372,BAR-COM-0f94fc3d-38,True,False,False
BAR-COM-0f94fc3d-39,CVD-0005518,76395756,77856373,BAR-COM-0f94fc3d-39,True,False,False
BAR-COM-0f94fc3d-4,CVD-0005519,76395757,77856374,BAR-COM-0f94fc3d-4,True,False,False
BAR-COM-0f94fc3d-40,CVD-0005520,76395758,77856375,BAR-COM-0f94fc3d-40,True,False,False
BAR-COM-0f94fc3d-41,CVD-0005521,76395759,77856376,BAR-COM-0f94fc3d-41,True,False,False
BAR-COM-0f94fc3d-42,CVD-0005522,76395760,77856377,BAR-COM-0f94fc3d-42,True,False,False
BAR-COM-0f94fc3d-43,CVD-0005523,76395761,77856378,BAR-COM-0f94fc3d-43,True,False,False
BAR-COM-0f94fc3d-44,CVD-0005524,76395762,77856379,BAR-COM-0f94fc3d-44,True,False,False
BAR-COM-0f94fc3d-45,CVD-0005525,76395763,77856380,BAR-COM-0f94fc3d-45,True,False,False
BAR-COM-0f94fc3d-46,CVD-0005526,76395764,77856381,BAR-COM-0f94fc3d-46,True,False,False
BAR-COM-0f94fc3d-47,CVD-0005527,76395765,77856382,BAR-COM-0f94fc3d-47,True,False,False
BAR-COM-0f94fc3d-48,CVD-0005528,76395766,77856383,BAR-COM-0f94fc3d-48,True,False,False
BAR-COM-0f94fc3d-49,CVD-0005529,76395767,77856384,BAR-COM-0f94fc3d-49,True,False,False
BAR-COM-0f94fc3d-5,CVD-0005530,76395768,77856385,BAR-COM-0f94fc3d-5,True,False,False
BAR-COM-0f94fc3d-50,CVD-0005531,76395769,77856386,BAR-COM-0f94fc3d-50,True,False,False
BAR-COM-0f94fc3d-51,CVD-0005532,76395770,77856387,BAR-COM-0f94fc3d-51,True,False,False
BAR-COM-0f94fc3d-52,CVD-0005533,76395771,77856388,BAR-COM-0f94fc3d-52,True,False,False
BAR-COM-0f94fc3d-53,CVD-0005534,76395772,77856389,BAR-COM-0f94fc3d-53,True,False,False
BAR-COM-0f94fc3d-54,CVD-0005535,76395773,77856390,BAR-COM-0f94fc3d-54,True,False,False
BAR-COM-0f94fc3d-55,CVD-0005536,76395774,77856391,BAR-COM-0f94fc3d-55,True,False,False
BAR-COM-0f94fc3d-56,CVD-0005537,76395775,77856392,BAR-COM-0f94fc3d-56,True,False,False
BAR-COM-0f94fc3d-57,CVD-0005538,76395776,77856393,BAR-COM-0f94fc3d-57,True,False,False
BAR-COM-0f94fc3d-58,CVD-0005539,76395777,77856394,BAR-COM-0f94fc3d-58,True,False,False
BAR-COM-0f94fc3d-59,CVD-0005540,76395778,77856395,BAR-COM-0f94fc3d-59,True,False,False
BAR-COM-0f94fc3d-6,CVD-0005541,76395779,77856396,BAR-COM-0f94fc3d-6,True,False,False
BAR-COM-0f94fc3d-60,CVD-0005542,76395780,77856397,BAR-COM-0f94fc3d-60,True,False,False
BAR-COM-0f94fc3d-7,CVD-0005543,76395781,77856398,BAR-COM-0f94fc3d-7,True,False,False
BAR-COM-0f94fc3d-8,CVD-0005544,76395782,77856399,BAR-COM-0f94fc3d-8,True,False,False
BAR-COM-0f94fc3d-9,CVD-0005545,76395783,77856400,BAR-COM-0f94fc3d-9,True,False,False
DAV-UNK-4a4263a1-1,CVD-0005546,76395784,77856401,DAV-UNK-4a4263a1-1,True,False,False
FRA-DIA-3f9ae552-1,CVD-0005547,76395785,77856402,FRA-DIA-3f9ae552-1,True,False,False
FRA-DIA-3f9ae552-2,CVD-0005548,76395786,77856403,FRA-DIA-3f9ae552-2,True,False,False
FRA-DIA-3f9ae552-3,CVD-0005549,76395787,77856404,FRA-DIA-3f9ae552-3,True,False,False
FRA-DIA-8640f307-1,CVD-0005550,76395788,77856405,FRA-DIA-8640f307-1,True,False,False
FRA-DIA-8640f307-2,CVD-0005551,76395789,77856406,FRA-DIA-8640f307-2,True,False,False
FRA-DIA-8640f307-3,CVD-0005552,76395790,77856407,FRA-DIA-8640f307-3,True,False,False
HOL-KAN-47917554-1,CVD-0005553,76395791,77856408,HOL-KAN-47917554-1,True,False,False
HOL-KAN-828c7b64-1,CVD-0005554,76395792,77856409,HOL-KAN-828c7b64-1,True,False,False
KEI-TRE-12d22e85-1,CVD-0005555,76395793,77856410,KEI-TRE-12d22e85-1,True,False,False
KEI-TRE-fa9ada3e-1,CVD-0005555,76395793,77856412,KEI-TRE-12d22e85-1,True,False,False
KEI-TRE-bda2794f-1,CVD-0005556,76395794,77856411,KEI-TRE-bda2794f-1,True,False,False
KEI-TRE-fa9ada3e-10,CVD-0005557,76395795,77856413,KEI-TRE-fa9ada3e-10,True,False,False
KEI-TRE-fa9ada3e-11,CVD-0005557,76395795,77856414,KEI-TRE-fa9ada3e-11,True,False,False
KEI-TRE-fa9ada3e-12,CVD-0005558,76395796,77856415,KEI-TRE-fa9ada3e-12,True,False,False
KEI-TRE-fa9ada3e-13,CVD-0005559,76395797,77856416,KEI-TRE-fa9ada3e-13,True,False,False
KEI-TRE-fa9ada3e-14,CVD-0005560,76395798,77856417,KEI-TRE-fa9ada3e-14,True,False,False
KEI-TRE-fa9ada3e-15,CVD-0005561,76395799,77856418,KEI-TRE-fa9ada3e-15,True,False,False
KEI-TRE-fa9ada3e-16,CVD-0005562,76395800,77856419,KEI-TRE-fa9ada3e-16,True,False,False
KEI-TRE-fa9ada3e-17,CVD-0005563,76395801,77856420,KEI-TRE-fa9ada3e-17,True,False,False
KEI-TRE-fa9ada3e-18,CVD-0005564,76395802,77856421,KEI-TRE-fa9ada3e-18,True,False,False
KEI-TRE-fa9ada3e-19,CVD-0005565,76395803,77856422,KEI-TRE-fa9ada3e-19,True,False,False
KEI-TRE-fa9ada3e-2,CVD-0005566,76395804,77856423,KEI-TRE-fa9ada3e-2,True,False,False
KEI-TRE-fa9ada3e-20,CVD-0005567,76395805,77856424,KEI-TRE-fa9ada3e-20,True,False,False
KEI-TRE-fa9ada3e-3,CVD-0005568,76395806,77856425,KEI-TRE-fa9ada3e-3,True,False,False
KEI-TRE-fa9ada3e-4,CVD-0005569,76395807,77856426,KEI-TRE-fa9ada3e-4,True,False,False
KEI-TRE-fa9ada3e-5,CVD-0005569,76395807,77856427,KEI-TRE-fa9ada3e-5,True,False,False
KEI-TRE-fa9ada3e-6,CVD-0005570,76395808,77856428,KEI-TRE-fa9ada3e-6,True,False,False
KEI-TRE-fa9ada3e-7,CVD-0005571,76395809,77856429,KEI-TRE-fa9ada3e-7,True,False,False
KEI-TRE-fa9ada3e-8,CVD-0005572,76395810,77856430,KEI-TRE-fa9ada3e-8,True,False,False
KEI-TRE-fa9ada3e-9,CVD-0005573,76395811,77856431,KEI-TRE-fa9ada3e-9,True,False,False
KTA-UNK-ec872bc6-1,CVD-0005574,76395812,77856432,KTA-UNK-ec872bc6-1,True,False,False
KTA-UNK-ec872bc6-2,CVD-0005575,76395813,77856433,KTA-UNK-ec872bc6-2,True,False,False
KTA-UNK-ec872bc6-3,CVD-0005576,76395814,77856434,KTA-UNK-ec872bc6-3,True,False,False
KTA-UNK-ec872bc6-4,CVD-0005577,76395815,77856435,KTA-UNK-ec872bc6-4,True,False,False
KTA-UNK-ec872bc6-5,CVD-0005578,76395816,77856436,KTA-UNK-ec872bc6-5,True,False,False
KTA-UNK-ec872bc6-6,CVD-0005579,76395817,77856437,KTA-UNK-ec872bc6-6,True,False,False
NAU-LAT-445f63e5-1,CVD-0005580,76395818,77856438,NAU-LAT-445f63e5-1,True,False,False
NAU-LAT-445f63e5-2,CVD-0005581,76395819,77856439,NAU-LAT-445f63e5-2,True,False,False
NAU-LAT-445f63e5-3,CVD-0005582,76395820,77856440,NAU-LAT-445f63e5-3,True,False,False
NAU-LAT-445f63e5-4,CVD-0005583,76395821,77856441,NAU-LAT-445f63e5-4,True,False,False
NAU-LAT-445f63e5-5,CVD-0005584,76395822,77856442,NAU-LAT-445f63e5-5,True,False,False
NAU-LAT-445f63e5-6,CVD-0005585,76395823,77856443,NAU-LAT-445f63e5-6,True,False,False
NAU-LAT-445f63e5-7,CVD-0005586,76395824,77856444,NAU-LAT-445f63e5-7,True,False,False
Ebselen,CVD-0005587,76395956,77856888,,False,False,True
KEI-TRE-d5e2018a-1,CVD-0005588,76407213,77872316,KEI-TRE-d5e2018a-1,True,False,False
KEI-TRE-d5e2018a-2,CVD-0005589,76407214,77872317,KEI-TRE-d5e2018a-2,True,False,False
KEI-TRE-d5e2018a-3,CVD-0005590,76407215,77872318,KEI-TRE-d5e2018a-3,True,False,False
KEI-TRE-d5e2018a-4,CVD-0005591,76407216,77872319,KEI-TRE-d5e2018a-4,True,False,False
KEI-TRE-d5e2018a-5,CVD-0005592,76407217,77872320,KEI-TRE-d5e2018a-5,True,False,False
KEI-TRE-d5e2018a-6,CVD-0005593,76407218,77872321,KEI-TRE-d5e2018a-6,True,False,False
KEI-TRE-d5e2018a-7,CVD-0005594,76407219,77872322,KEI-TRE-d5e2018a-7,True,False,False
KEI-TRE-d5e2018a-8,CVD-0005595,76407220,77872323,KEI-TRE-d5e2018a-8,True,False,False
KEI-TRE-d5e2018a-9,CVD-0005596,76407221,77872324,KEI-TRE-d5e2018a-9,True,False,False
KEI-TRE-d5e2018a-10,CVD-0005597,76407222,77872325,KEI-TRE-d5e2018a-10,True,False,False
KEI-TRE-d5e2018a-11,CVD-0005598,76407223,77872326,KEI-TRE-d5e2018a-11,True,False,False
KEI-TRE-d5e2018a-12,CVD-0005599,76407224,77872327,KEI-TRE-d5e2018a-12,True,False,False
KEI-TRE-d5e2018a-13,CVD-0005600,76407225,77872328,KEI-TRE-d5e2018a-13,True,False,False
KEI-TRE-d5e2018a-14,CVD-0005601,76407226,77872329,KEI-TRE-d5e2018a-14,True,False,False
KEI-TRE-d5e2018a-15,CVD-0005602,76407227,77872330,KEI-TRE-d5e2018a-15,True,False,False
KEI-TRE-d5e2018a-16,CVD-0005603,76407228,77872331,KEI-TRE-d5e2018a-16,True,False,False
KEI-TRE-d5e2018a-17,CVD-0005604,76407229,77872332,KEI-TRE-d5e2018a-17,True,False,False
KEI-TRE-d5e2018a-18,CVD-0005605,76407230,77872333,KEI-TRE-d5e2018a-18,True,False,False
KEI-TRE-d5e2018a-19,CVD-0005606,76407231,77872334,KEI-TRE-d5e2018a-19,True,False,False
KEI-TRE-d5e2018a-20,CVD-0005607,76407232,77872335,KEI-TRE-d5e2018a-20,True,False,False
KEI-TRE-d5e2018a-21,CVD-0005608,76407233,77872336,KEI-TRE-d5e2018a-21,True,False,False
KEI-TRE-d5e2018a-22,CVD-0005609,76407234,77872337,KEI-TRE-d5e2018a-22,True,False,False
KEI-TRE-d5e2018a-23,CVD-0005610,76407235,77872338,KEI-TRE-d5e2018a-23,True,False,False
KEI-TRE-d5e2018a-24,CVD-0005611,76407236,77872339,KEI-TRE-d5e2018a-24,True,False,False
KEI-TRE-d5e2018a-25,CVD-0005612,76407237,77872340,KEI-TRE-d5e2018a-25,True,False,False
KEI-TRE-d5e2018a-26,CVD-0005613,76407238,77872341,KEI-TRE-d5e2018a-26,True,False,False
KEI-TRE-d5e2018a-27,CVD-0005614,76407239,77872342,KEI-TRE-d5e2018a-27,True,False,False
KEI-TRE-d5e2018a-28,CVD-0005615,76407240,77872343,KEI-TRE-d5e2018a-28,True,False,False
KEI-TRE-d5e2018a-29,CVD-0005616,76407241,77872344,KEI-TRE-d5e2018a-29,True,False,False
KEI-TRE-d5e2018a-30,CVD-0005617,76407242,77872345,KEI-TRE-d5e2018a-30,True,False,False
KEI-TRE-d5e2018a-31,CVD-0005618,76407243,77872346,KEI-TRE-d5e2018a-31,True,False,False
KEI-TRE-d5e2018a-32,CVD-0005619,76407244,77872347,KEI-TRE-d5e2018a-32,True,False,False
KEI-TRE-d5e2018a-33,CVD-0005620,76407245,77872348,KEI-TRE-d5e2018a-33,True,False,False
KEI-TRE-d5e2018a-34,CVD-0005621,76407246,77872349,KEI-TRE-d5e2018a-34,True,False,False
KEI-TRE-d5e2018a-35,CVD-0005622,76407247,77872350,KEI-TRE-d5e2018a-35,True,False,False
KEI-TRE-d5e2018a-36,CVD-0005623,76407248,77872351,KEI-TRE-d5e2018a-36,True,False,False
KEI-TRE-d5e2018a-37,CVD-0005624,76407249,77872352,KEI-TRE-d5e2018a-37,True,False,False
KEI-TRE-d5e2018a-38,CVD-0005625,76407250,77872353,KEI-TRE-d5e2018a-38,True,False,False
KEI-TRE-d5e2018a-39,CVD-0005626,76407251,77872354,KEI-TRE-d5e2018a-39,True,False,False
KEI-TRE-d5e2018a-40,CVD-0005627,76407252,77872355,KEI-TRE-d5e2018a-40,True,False,False
KEI-TRE-d5e2018a-41,CVD-0005628,76407253,77872356,KEI-TRE-d5e2018a-41,True,False,False
KEI-TRE-d5e2018a-42,CVD-0005629,76407254,77872357,KEI-TRE-d5e2018a-42,True,False,False
KEI-TRE-d5e2018a-43,CVD-0005630,76407255,77872358,KEI-TRE-d5e2018a-43,True,False,False
KEI-TRE-d5e2018a-44,CVD-0005631,76407256,77872359,KEI-TRE-d5e2018a-44,True,False,False
KEI-TRE-d5e2018a-45,CVD-0005632,76407257,77872360,KEI-TRE-d5e2018a-45,True,False,False
KEI-TRE-d5e2018a-46,CVD-0005633,76407258,77872361,KEI-TRE-d5e2018a-46,True,False,False
KEI-TRE-d5e2018a-47,CVD-0005634,76407259,77872362,KEI-TRE-d5e2018a-47,True,False,False
KEI-TRE-d5e2018a-48,CVD-0005635,76407260,77872363,KEI-TRE-d5e2018a-48,True,False,False
KEI-TRE-d5e2018a-49,CVD-0005636,76407261,77872364,KEI-TRE-d5e2018a-49,True,False,False
KEI-TRE-d5e2018a-50,CVD-0005637,76407262,77872365,KEI-TRE-d5e2018a-50,True,False,False
KEI-TRE-d5e2018a-51,CVD-0005638,76407263,77872366,KEI-TRE-d5e2018a-51,True,False,False
KEI-TRE-d5e2018a-52,CVD-0005639,76407264,77872367,KEI-TRE-d5e2018a-52,True,False,False
KEI-TRE-d5e2018a-53,CVD-0005640,76407265,77872368,KEI-TRE-d5e2018a-53,True,False,False
KEI-TRE-d5e2018a-54,CVD-0005641,76407266,77872369,KEI-TRE-d5e2018a-54,True,False,False
KEI-TRE-d5e2018a-55,CVD-0005642,76407267,77872370,KEI-TRE-d5e2018a-55,True,False,False
KEI-TRE-d5e2018a-56,CVD-0005643,76407268,77872371,KEI-TRE-d5e2018a-56,True,False,False
KEI-TRE-d5e2018a-57,CVD-0005644,76407269,77872372,KEI-TRE-d5e2018a-57,True,False,False
KEI-TRE-d5e2018a-58,CVD-0005645,76407270,77872373,KEI-TRE-d5e2018a-58,True,False,False
KEI-TRE-d5e2018a-59,CVD-0005646,76407271,77872374,KEI-TRE-d5e2018a-59,True,False,False
KEI-TRE-d5e2018a-60,CVD-0005647,76407272,77872375,KEI-TRE-d5e2018a-60,True,False,False
KEI-TRE-d5e2018a-61,CVD-0005648,76407273,77872376,KEI-TRE-d5e2018a-61,True,False,False
KEI-TRE-d5e2018a-62,CVD-0005649,76407274,77872377,KEI-TRE-d5e2018a-62,True,False,False
KEI-TRE-d5e2018a-63,CVD-0005650,76407275,77872378,KEI-TRE-d5e2018a-63,True,False,False
KEI-TRE-d5e2018a-64,CVD-0005651,76407276,77872379,KEI-TRE-d5e2018a-64,True,False,False
KEI-TRE-d5e2018a-65,CVD-0005652,76407277,77872380,KEI-TRE-d5e2018a-65,True,False,False
KEI-TRE-d5e2018a-66,CVD-0005653,76407278,77872381,KEI-TRE-d5e2018a-66,True,False,False
KEI-TRE-d5e2018a-67,CVD-0005654,76407279,77872382,KEI-TRE-d5e2018a-67,True,False,False
KEI-TRE-d5e2018a-68,CVD-0005655,76407280,77872383,KEI-TRE-d5e2018a-68,True,False,False
KEI-TRE-d5e2018a-69,CVD-0005656,76407281,77872384,KEI-TRE-d5e2018a-69,True,False,False
KEI-TRE-d5e2018a-70,CVD-0005657,76407282,77872385,KEI-TRE-d5e2018a-70,True,False,False
KEI-TRE-d5e2018a-71,CVD-0005658,76407283,77872386,KEI-TRE-d5e2018a-71,True,False,False
KEI-TRE-d5e2018a-72,CVD-0005659,76407284,77872387,KEI-TRE-d5e2018a-72,True,False,False
KEI-TRE-d5e2018a-73,CVD-0005660,76407285,77872388,KEI-TRE-d5e2018a-73,True,False,False
KEI-TRE-d5e2018a-74,CVD-0005661,76407286,77872389,KEI-TRE-d5e2018a-74,True,False,False
KEI-TRE-d5e2018a-75,CVD-0005662,76407287,77872390,KEI-TRE-d5e2018a-75,True,False,False
KEI-TRE-d5e2018a-76,CVD-0005663,76407288,77872391,KEI-TRE-d5e2018a-76,True,False,False
KEI-TRE-d5e2018a-77,CVD-0005664,76407289,77872392,KEI-TRE-d5e2018a-77,True,False,False
KEI-TRE-d5e2018a-78,CVD-0005665,76407290,77872393,KEI-TRE-d5e2018a-78,True,False,False
KEI-TRE-d5e2018a-79,CVD-0005666,76407291,77872394,KEI-TRE-d5e2018a-79,True,False,False
KEI-TRE-d5e2018a-80,CVD-0005667,76407292,77872395,KEI-TRE-d5e2018a-80,True,False,False
KEI-TRE-d5e2018a-81,CVD-0005668,76407293,77872396,KEI-TRE-d5e2018a-81,True,False,False
KEI-TRE-d5e2018a-82,CVD-0005669,76407294,77872397,KEI-TRE-d5e2018a-82,True,False,False
KEI-TRE-d5e2018a-83,CVD-0005670,76407295,77872398,KEI-TRE-d5e2018a-83,True,False,False
KEI-TRE-d5e2018a-84,CVD-0005671,76407296,77872399,KEI-TRE-d5e2018a-84,True,False,False
KEI-TRE-d5e2018a-85,CVD-0005672,76407297,77872400,KEI-TRE-d5e2018a-85,True,False,False
KEI-TRE-d5e2018a-86,CVD-0005673,76407298,77872401,KEI-TRE-d5e2018a-86,True,False,False
KEI-TRE-d5e2018a-87,CVD-0005674,76407299,77872402,KEI-TRE-d5e2018a-87,True,False,False
KEI-TRE-d5e2018a-88,CVD-0005675,76407300,77872403,KEI-TRE-d5e2018a-88,True,False,False
KEI-TRE-d5e2018a-89,CVD-0005676,76407301,77872404,KEI-TRE-d5e2018a-89,True,False,False
KEI-TRE-d5e2018a-90,CVD-0005677,76407302,77872405,KEI-TRE-d5e2018a-90,True,False,False
KEI-TRE-d5e2018a-91,CVD-0005678,76407303,77872406,KEI-TRE-d5e2018a-91,True,False,False
KEI-TRE-d5e2018a-92,CVD-0005679,76407304,77872407,KEI-TRE-d5e2018a-92,True,False,False
KEI-TRE-d5e2018a-93,CVD-0005680,76407305,77872408,KEI-TRE-d5e2018a-93,True,False,False
KEI-TRE-d5e2018a-94,CVD-0005681,76407306,77872409,KEI-TRE-d5e2018a-94,True,False,False
KEI-TRE-d5e2018a-95,CVD-0005682,76407307,77872410,KEI-TRE-d5e2018a-95,True,False,False
KEI-TRE-d5e2018a-96,CVD-0005683,76407308,77872411,KEI-TRE-d5e2018a-96,True,False,False
KEI-TRE-d5e2018a-97,CVD-0005684,76407309,77872412,KEI-TRE-d5e2018a-97,True,False,False
KEI-TRE-d5e2018a-98,CVD-0005685,76407310,77872413,KEI-TRE-d5e2018a-98,True,False,False
KEI-TRE-d5e2018a-99,CVD-0005686,76407311,77872414,KEI-TRE-d5e2018a-99,True,False,False
KEI-TRE-d5e2018a-100,CVD-0005687,76407312,77872415,KEI-TRE-d5e2018a-100,True,False,False
IFT-SAT-023cfffe-1,CVD-0005688,76407313,77872416,IFT-SAT-023cfffe-1,True,False,False
IFT-SAT-023cfffe-2,CVD-0005689,76407314,77872417,IFT-SAT-023cfffe-2,True,False,False
IFT-SAT-023cfffe-3,CVD-0005689,76407314,77872418,IFT-SAT-023cfffe-3,True,False,False
IFT-SAT-023cfffe-4,CVD-0005690,76407315,77872419,IFT-SAT-023cfffe-4,True,False,False
IFT-SAT-023cfffe-5,CVD-0005691,76407316,77872420,IFT-SAT-023cfffe-5,True,False,False
KEN-BAY-d83a0d65-1,CVD-0005692,76407317,77872421,KEN-BAY-d83a0d65-1,True,False,False
KEN-BAY-2a84be4b-1,CVD-0005693,76407318,77872422,KEN-BAY-2a84be4b-1,True,False,False
KEN-BAY-1e910e25-1,CVD-0005694,76407319,77872423,KEN-BAY-1e910e25-1,True,False,False
KEN-BAY-a5d2a46d-1,CVD-0005695,76407320,77872424,KEN-BAY-a5d2a46d-1,True,False,False
KEN-UNK-444762e5-1,CVD-0005696,76407321,77872425,KEN-UNK-444762e5-1,True,False,False
MAK-UNK-f203cb68-1,CVD-0005697,76407322,77872426,MAK-UNK-f203cb68-1,True,False,False
MAK-UNK-f203cb68-2,CVD-0005698,76407323,77872427,MAK-UNK-f203cb68-2,True,False,False
MAK-UNK-f203cb68-3,CVD-0005699,76407324,77872428,MAK-UNK-f203cb68-3,True,False,False
MAK-UNK-f203cb68-4,CVD-0005700,76407325,77872429,MAK-UNK-f203cb68-4,True,False,False
MAK-UNK-f203cb68-5,CVD-0005701,76407326,77872430,MAK-UNK-f203cb68-5,True,False,False
MAK-UNK-f203cb68-6,CVD-0005702,76407327,77872431,MAK-UNK-f203cb68-6,True,False,False
MAK-UNK-f203cb68-7,CVD-0005703,76407328,77872432,MAK-UNK-f203cb68-7,True,False,False
MAK-UNK-f203cb68-8,CVD-0005704,76407329,77872433,MAK-UNK-f203cb68-8,True,False,False
MAK-UNK-f203cb68-9,CVD-0005705,76407330,77872434,MAK-UNK-f203cb68-9,True,False,False
MAK-UNK-f203cb68-10,CVD-0005706,76407331,77872435,MAK-UNK-f203cb68-10,True,False,False
MAK-UNK-f203cb68-11,CVD-0005707,76407332,77872436,MAK-UNK-f203cb68-11,True,False,False
