shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
MAT-POS-590ac91e-41,Z1239203456,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,E19,COC=1C=CC=CC1OCC(C)NC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,"6-fluoro-N-[1-(2-methoxyphenoxy)propan-2-yl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-41,Z1239203456,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,F19,COC=1C=CC=CC1OCC(C)NC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,"6-fluoro-N-[1-(2-methoxyphenoxy)propan-2-yl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-55,Z1172530526,C22H21ClN2O4,Racemic or presumed racemic or meso,412.866,97.35,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,G19,CCCN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-N-[(2,3-dihydro-1,4-benzodioxin-2-yl)methyl]-2-oxo-N-propyl-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-55,Z1172530526,C22H21ClN2O4,Racemic or presumed racemic or meso,412.866,97.35,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,H19,CCCN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-N-[(2,3-dihydro-1,4-benzodioxin-2-yl)methyl]-2-oxo-N-propyl-1,2-dihydroquinoline-4-carboxamide"
JAN-GHE-d851b096-6,Z3444472164,C12H12N2O,Achiral,200.236,96.79,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,I19,CC=1C=CN=CC1CN2C=CC=CC2=O,"1-[(4-methylpyridin-3-yl)methyl]-1,2-dihydropyridin-2-one"
JAN-GHE-d851b096-6,Z3444472164,C12H12N2O,Achiral,200.236,96.79,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,J19,CC=1C=CN=CC1CN2C=CC=CC2=O,"1-[(4-methylpyridin-3-yl)methyl]-1,2-dihydropyridin-2-one"
MAT-POS-590ac91e-21,Z3841116102,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,K19,CC=1C=CN=CC1NC(=O)C2CCC3(CC3)C2,N-(4-methylpyridin-3-yl)spiro[2.4]heptane-5-carboxamide
MAT-POS-590ac91e-21,Z3841116102,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,L19,CC=1C=CN=CC1NC(=O)C2CCC3(CC3)C2,N-(4-methylpyridin-3-yl)spiro[2.4]heptane-5-carboxamide
BEN-DND-93268d01-13,Z1129289013,C17H20N2O,Achiral,268.353,98.14,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,M19,CC=1C=CN=CC1NC(=O)CC(C)(C)C=2C=CC=CC2,3-methyl-N-(4-methylpyridin-3-yl)-3-phenylbutanamide
BEN-DND-93268d01-13,Z1129289013,C17H20N2O,Achiral,268.353,98.14,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,N19,CC=1C=CN=CC1NC(=O)CC(C)(C)C=2C=CC=CC2,3-methyl-N-(4-methylpyridin-3-yl)-3-phenylbutanamide
MAT-POS-590ac91e-8,Z4503232591,C12H16N2O2,Racemic diastereomer with known relative stereochemistry,220.267,96.33,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,O19,CCO[C@@H]1C[C@H]1C(=O)NC=2C=NC=CC2C,"(1R,2R)-2-ethoxy-N-(4-methylpyridin-3-yl)cyclopropane-1-carboxamide"
MAT-POS-590ac91e-8,Z4503232591,C12H16N2O2,Racemic diastereomer with known relative stereochemistry,220.267,96.33,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,P19,CCO[C@@H]1C[C@H]1C(=O)NC=2C=NC=CC2C,"(1R,2R)-2-ethoxy-N-(4-methylpyridin-3-yl)cyclopropane-1-carboxamide"
Z4509080683,Z4509080683,C25H20ClF4N3O2,Racemic or presumed racemic or meso,505.891,91.15,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,A20,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=NC=C(Cl)C3)C1,N-[(5-chloropyridin-3-yl)({[2-(3-fluorophenyl)ethyl]carbamoyl})methyl]-N-[4-(trifluoromethyl)phenyl]prop-2-enamide
Z4509080683,Z4509080683,C25H20ClF4N3O2,Racemic or presumed racemic or meso,505.891,91.15,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,B20,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=NC=C(Cl)C3)C1,N-[(5-chloropyridin-3-yl)({[2-(3-fluorophenyl)ethyl]carbamoyl})methyl]-N-[4-(trifluoromethyl)phenyl]prop-2-enamide
MAT-POS-590ac91e-36,Z1246062566,C20H17FN2O4,Racemic or presumed racemic or meso,368.358,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,C20,COC=1C=CC=C2CC(COC12)NC(=O)C3=CC(=O)NC=4C=C(F)C=CC34,"7-fluoro-N-(8-methoxy-3,4-dihydro-2H-1-benzopyran-3-yl)-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-36,Z1246062566,C20H17FN2O4,Racemic or presumed racemic or meso,368.358,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,D20,COC=1C=CC=C2CC(COC12)NC(=O)C3=CC(=O)NC=4C=C(F)C=CC34,"7-fluoro-N-(8-methoxy-3,4-dihydro-2H-1-benzopyran-3-yl)-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-41,Z1239203456,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,E20,COC=1C=CC=CC1OCC(C)NC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,"6-fluoro-N-[1-(2-methoxyphenoxy)propan-2-yl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-41,Z1239203456,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,F20,COC=1C=CC=CC1OCC(C)NC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,"6-fluoro-N-[1-(2-methoxyphenoxy)propan-2-yl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-55,Z1172530526,C22H21ClN2O4,Racemic or presumed racemic or meso,412.866,97.35,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,G20,CCCN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-N-[(2,3-dihydro-1,4-benzodioxin-2-yl)methyl]-2-oxo-N-propyl-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-55,Z1172530526,C22H21ClN2O4,Racemic or presumed racemic or meso,412.866,97.35,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,H20,CCCN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-N-[(2,3-dihydro-1,4-benzodioxin-2-yl)methyl]-2-oxo-N-propyl-1,2-dihydroquinoline-4-carboxamide"
JAN-GHE-d851b096-6,Z3444472164,C12H12N2O,Achiral,200.236,96.79,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,I20,CC=1C=CN=CC1CN2C=CC=CC2=O,"1-[(4-methylpyridin-3-yl)methyl]-1,2-dihydropyridin-2-one"
JAN-GHE-d851b096-6,Z3444472164,C12H12N2O,Achiral,200.236,96.79,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,J20,CC=1C=CN=CC1CN2C=CC=CC2=O,"1-[(4-methylpyridin-3-yl)methyl]-1,2-dihydropyridin-2-one"
MAT-POS-590ac91e-21,Z3841116102,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,K20,CC=1C=CN=CC1NC(=O)C2CCC3(CC3)C2,N-(4-methylpyridin-3-yl)spiro[2.4]heptane-5-carboxamide
MAT-POS-590ac91e-21,Z3841116102,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,L20,CC=1C=CN=CC1NC(=O)C2CCC3(CC3)C2,N-(4-methylpyridin-3-yl)spiro[2.4]heptane-5-carboxamide
BEN-DND-93268d01-13,Z1129289013,C17H20N2O,Achiral,268.353,98.14,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,M20,CC=1C=CN=CC1NC(=O)CC(C)(C)C=2C=CC=CC2,3-methyl-N-(4-methylpyridin-3-yl)-3-phenylbutanamide
BEN-DND-93268d01-13,Z1129289013,C17H20N2O,Achiral,268.353,98.14,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,N20,CC=1C=CN=CC1NC(=O)CC(C)(C)C=2C=CC=CC2,3-methyl-N-(4-methylpyridin-3-yl)-3-phenylbutanamide
MAT-POS-590ac91e-8,Z4503232591,C12H16N2O2,Racemic diastereomer with known relative stereochemistry,220.267,96.33,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,O20,CCO[C@@H]1C[C@H]1C(=O)NC=2C=NC=CC2C,"(1R,2R)-2-ethoxy-N-(4-methylpyridin-3-yl)cyclopropane-1-carboxamide"
MAT-POS-590ac91e-8,Z4503232591,C12H16N2O2,Racemic diastereomer with known relative stereochemistry,220.267,96.33,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,P20,CCO[C@@H]1C[C@H]1C(=O)NC=2C=NC=CC2C,"(1R,2R)-2-ethoxy-N-(4-methylpyridin-3-yl)cyclopropane-1-carboxamide"
Z4509080683,Z4509080683,C25H20ClF4N3O2,Racemic or presumed racemic or meso,505.891,91.15,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,A21,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=NC=C(Cl)C3)C1,N-[(5-chloropyridin-3-yl)({[2-(3-fluorophenyl)ethyl]carbamoyl})methyl]-N-[4-(trifluoromethyl)phenyl]prop-2-enamide
Z4509080683,Z4509080683,C25H20ClF4N3O2,Racemic or presumed racemic or meso,505.891,91.15,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,B21,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=NC=C(Cl)C3)C1,N-[(5-chloropyridin-3-yl)({[2-(3-fluorophenyl)ethyl]carbamoyl})methyl]-N-[4-(trifluoromethyl)phenyl]prop-2-enamide
MAT-POS-590ac91e-36,Z1246062566,C20H17FN2O4,Racemic or presumed racemic or meso,368.358,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,C21,COC=1C=CC=C2CC(COC12)NC(=O)C3=CC(=O)NC=4C=C(F)C=CC34,"7-fluoro-N-(8-methoxy-3,4-dihydro-2H-1-benzopyran-3-yl)-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-36,Z1246062566,C20H17FN2O4,Racemic or presumed racemic or meso,368.358,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,D21,COC=1C=CC=C2CC(COC12)NC(=O)C3=CC(=O)NC=4C=C(F)C=CC34,"7-fluoro-N-(8-methoxy-3,4-dihydro-2H-1-benzopyran-3-yl)-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-41,Z1239203456,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,E21,COC=1C=CC=CC1OCC(C)NC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,"6-fluoro-N-[1-(2-methoxyphenoxy)propan-2-yl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-41,Z1239203456,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,F21,COC=1C=CC=CC1OCC(C)NC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,"6-fluoro-N-[1-(2-methoxyphenoxy)propan-2-yl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-55,Z1172530526,C22H21ClN2O4,Racemic or presumed racemic or meso,412.866,97.35,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,G21,CCCN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-N-[(2,3-dihydro-1,4-benzodioxin-2-yl)methyl]-2-oxo-N-propyl-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-55,Z1172530526,C22H21ClN2O4,Racemic or presumed racemic or meso,412.866,97.35,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,H21,CCCN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-N-[(2,3-dihydro-1,4-benzodioxin-2-yl)methyl]-2-oxo-N-propyl-1,2-dihydroquinoline-4-carboxamide"
JAN-GHE-d851b096-6,Z3444472164,C12H12N2O,Achiral,200.236,96.79,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,I21,CC=1C=CN=CC1CN2C=CC=CC2=O,"1-[(4-methylpyridin-3-yl)methyl]-1,2-dihydropyridin-2-one"
JAN-GHE-d851b096-6,Z3444472164,C12H12N2O,Achiral,200.236,96.79,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,J21,CC=1C=CN=CC1CN2C=CC=CC2=O,"1-[(4-methylpyridin-3-yl)methyl]-1,2-dihydropyridin-2-one"
MAT-POS-590ac91e-21,Z3841116102,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,K21,CC=1C=CN=CC1NC(=O)C2CCC3(CC3)C2,N-(4-methylpyridin-3-yl)spiro[2.4]heptane-5-carboxamide
MAT-POS-590ac91e-21,Z3841116102,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,L21,CC=1C=CN=CC1NC(=O)C2CCC3(CC3)C2,N-(4-methylpyridin-3-yl)spiro[2.4]heptane-5-carboxamide
BEN-DND-93268d01-13,Z1129289013,C17H20N2O,Achiral,268.353,98.14,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,M21,CC=1C=CN=CC1NC(=O)CC(C)(C)C=2C=CC=CC2,3-methyl-N-(4-methylpyridin-3-yl)-3-phenylbutanamide
BEN-DND-93268d01-13,Z1129289013,C17H20N2O,Achiral,268.353,98.14,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,N21,CC=1C=CN=CC1NC(=O)CC(C)(C)C=2C=CC=CC2,3-methyl-N-(4-methylpyridin-3-yl)-3-phenylbutanamide
MAT-POS-590ac91e-8,Z4503232591,C12H16N2O2,Racemic diastereomer with known relative stereochemistry,220.267,96.33,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,O21,CCO[C@@H]1C[C@H]1C(=O)NC=2C=NC=CC2C,"(1R,2R)-2-ethoxy-N-(4-methylpyridin-3-yl)cyclopropane-1-carboxamide"
MAT-POS-590ac91e-8,Z4503232591,C12H16N2O2,Racemic diastereomer with known relative stereochemistry,220.267,96.33,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,P21,CCO[C@@H]1C[C@H]1C(=O)NC=2C=NC=CC2C,"(1R,2R)-2-ethoxy-N-(4-methylpyridin-3-yl)cyclopropane-1-carboxamide"
Z4509080660,Z4509080660,C29H32FN3O2,Racemic or presumed racemic or meso,473.581,86,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,A22,CC=1C=NC=C(C1)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C(=O)NCCC=3C=CC=C(F)C3,N-(4-tert-butylphenyl)-N-({[2-(3-fluorophenyl)ethyl]carbamoyl}(5-methylpyridin-3-yl)methyl)prop-2-enamide
Z4509080660,Z4509080660,C29H32FN3O2,Racemic or presumed racemic or meso,473.581,86,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,B22,CC=1C=NC=C(C1)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C(=O)NCCC=3C=CC=C(F)C3,N-(4-tert-butylphenyl)-N-({[2-(3-fluorophenyl)ethyl]carbamoyl}(5-methylpyridin-3-yl)methyl)prop-2-enamide
MAT-POS-590ac91e-39,Z1275020238,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,C22,COC=1C=CC=CC1OC(C)CNC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,"6-fluoro-N-[2-(2-methoxyphenoxy)propyl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-39,Z1275020238,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,D22,COC=1C=CC=CC1OC(C)CNC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,"6-fluoro-N-[2-(2-methoxyphenoxy)propyl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-48,Z3607518063,C22H21FN2O4,Racemic or presumed racemic or meso,396.411,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,E22,CCOC=1C=CC=CC1OC2CCN(C2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"4-[3-(2-ethoxyphenoxy)pyrrolidine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-48,Z3607518063,C22H21FN2O4,Racemic or presumed racemic or meso,396.411,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,F22,CCOC=1C=CC=CC1OC2CCN(C2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"4-[3-(2-ethoxyphenoxy)pyrrolidine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-54,Z2093476360,C22H21ClN2O4,Racemic or presumed racemic or meso,412.866,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,G22,COC=1C=CC=CC1OC2CCCN(C2)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-4-[3-(2-methoxyphenoxy)piperidine-1-carbonyl]-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-54,Z2093476360,C22H21ClN2O4,Racemic or presumed racemic or meso,412.866,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,H22,COC=1C=CC=CC1OC2CCCN(C2)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-4-[3-(2-methoxyphenoxy)piperidine-1-carbonyl]-1,2-dihydroquinolin-2-one"
NAU-LAT-64f4b287-9,Z1171318402,C14H14N2O,Achiral,226.273,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,I22,O=C(CC=1C=CC=NC1)NCC=2C=CC=CC2,N-benzyl-2-(pyridin-3-yl)acetamide
NAU-LAT-64f4b287-9,Z1171318402,C14H14N2O,Achiral,226.273,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,J22,O=C(CC=1C=CC=NC1)NCC=2C=CC=CC2,N-benzyl-2-(pyridin-3-yl)acetamide
EDG-MED-0da5ad92-9,Z1124504173,C13H19N3O,Racemic or presumed racemic or meso,233.309,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,K22,CC=1C=CN=CC1NC(=O)CC2CCCNC2,N-(4-methylpyridin-3-yl)-2-(piperidin-3-yl)acetamide
EDG-MED-0da5ad92-9,Z1124504173,C13H19N3O,Racemic or presumed racemic or meso,233.309,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,L22,CC=1C=CN=CC1NC(=O)CC2CCCNC2,N-(4-methylpyridin-3-yl)-2-(piperidin-3-yl)acetamide
JAN-GHE-83b26c96-13,Z1419998889,C14H13IN2O,Achiral,352.17,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,M22,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(I)C2,2-(3-iodophenyl)-N-(4-methylpyridin-3-yl)acetamide
JAN-GHE-83b26c96-13,Z1419998889,C14H13IN2O,Achiral,352.17,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,N22,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(I)C2,2-(3-iodophenyl)-N-(4-methylpyridin-3-yl)acetamide
Z4498832238,Z4498832238,C29H40N4O2,Diastereomeric mixture,476.653,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,O22,CC1CN(CC=2C=CC=CC2)CCC1NC(=O)C(=O)NCC=3C=CC=CC3CN4CCCCC4C,N-(1-benzyl-3-methylpiperidin-4-yl)-N'-({2-[(2-methylpiperidin-1-yl)methyl]phenyl}methyl)ethanediamide
Z4498832238,Z4498832238,C29H40N4O2,Diastereomeric mixture,476.653,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,P22,CC1CN(CC=2C=CC=CC2)CCC1NC(=O)C(=O)NCC=3C=CC=CC3CN4CCCCC4C,N-(1-benzyl-3-methylpiperidin-4-yl)-N'-({2-[(2-methylpiperidin-1-yl)methyl]phenyl}methyl)ethanediamide
Z4509080660,Z4509080660,C29H32FN3O2,Racemic or presumed racemic or meso,473.581,86,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,A23,CC=1C=NC=C(C1)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C(=O)NCCC=3C=CC=C(F)C3,N-(4-tert-butylphenyl)-N-({[2-(3-fluorophenyl)ethyl]carbamoyl}(5-methylpyridin-3-yl)methyl)prop-2-enamide
Z4509080660,Z4509080660,C29H32FN3O2,Racemic or presumed racemic or meso,473.581,86,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,B23,CC=1C=NC=C(C1)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C(=O)NCCC=3C=CC=C(F)C3,N-(4-tert-butylphenyl)-N-({[2-(3-fluorophenyl)ethyl]carbamoyl}(5-methylpyridin-3-yl)methyl)prop-2-enamide
MAT-POS-590ac91e-39,Z1275020238,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,C23,COC=1C=CC=CC1OC(C)CNC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,"6-fluoro-N-[2-(2-methoxyphenoxy)propyl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-39,Z1275020238,C20H19FN2O4,Racemic or presumed racemic or meso,370.374,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,D23,COC=1C=CC=CC1OC(C)CNC(=O)C2=CC(=O)NC=3C=CC(F)=CC23,"6-fluoro-N-[2-(2-methoxyphenoxy)propyl]-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-48,Z3607518063,C22H21FN2O4,Racemic or presumed racemic or meso,396.411,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,E23,CCOC=1C=CC=CC1OC2CCN(C2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"4-[3-(2-ethoxyphenoxy)pyrrolidine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-48,Z3607518063,C22H21FN2O4,Racemic or presumed racemic or meso,396.411,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,F23,CCOC=1C=CC=CC1OC2CCN(C2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"4-[3-(2-ethoxyphenoxy)pyrrolidine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-54,Z2093476360,C22H21ClN2O4,Racemic or presumed racemic or meso,412.866,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,G23,COC=1C=CC=CC1OC2CCCN(C2)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-4-[3-(2-methoxyphenoxy)piperidine-1-carbonyl]-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-54,Z2093476360,C22H21ClN2O4,Racemic or presumed racemic or meso,412.866,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,H23,COC=1C=CC=CC1OC2CCCN(C2)C(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34,"6-chloro-4-[3-(2-methoxyphenoxy)piperidine-1-carbonyl]-1,2-dihydroquinolin-2-one"
NAU-LAT-64f4b287-9,Z1171318402,C14H14N2O,Achiral,226.273,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,I23,O=C(CC=1C=CC=NC1)NCC=2C=CC=CC2,N-benzyl-2-(pyridin-3-yl)acetamide
NAU-LAT-64f4b287-9,Z1171318402,C14H14N2O,Achiral,226.273,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,J23,O=C(CC=1C=CC=NC1)NCC=2C=CC=CC2,N-benzyl-2-(pyridin-3-yl)acetamide
EDG-MED-0da5ad92-9,Z1124504173,C13H19N3O,Racemic or presumed racemic or meso,233.309,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,K23,CC=1C=CN=CC1NC(=O)CC2CCCNC2,N-(4-methylpyridin-3-yl)-2-(piperidin-3-yl)acetamide
EDG-MED-0da5ad92-9,Z1124504173,C13H19N3O,Racemic or presumed racemic or meso,233.309,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,L23,CC=1C=CN=CC1NC(=O)CC2CCCNC2,N-(4-methylpyridin-3-yl)-2-(piperidin-3-yl)acetamide
JAN-GHE-83b26c96-13,Z1419998889,C14H13IN2O,Achiral,352.17,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,M23,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(I)C2,2-(3-iodophenyl)-N-(4-methylpyridin-3-yl)acetamide
JAN-GHE-83b26c96-13,Z1419998889,C14H13IN2O,Achiral,352.17,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,N23,CC=1C=CN=CC1NC(=O)CC=2C=CC=C(I)C2,2-(3-iodophenyl)-N-(4-methylpyridin-3-yl)acetamide
Z4498832238,Z4498832238,C29H40N4O2,Diastereomeric mixture,476.653,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,O23,CC1CN(CC=2C=CC=CC2)CCC1NC(=O)C(=O)NCC=3C=CC=CC3CN4CCCCC4C,N-(1-benzyl-3-methylpiperidin-4-yl)-N'-({2-[(2-methylpiperidin-1-yl)methyl]phenyl}methyl)ethanediamide
