Molecule Name,SMILES,Catalog,Supplier,Protease Assay (Screening): Target,Protease Assay (Screening): Concentration (uM),Protease Assay (Screening): FI 480/520 (ex/em) (RFU),Protease Assay (Screening): Activity (%),"Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0]","Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0] Standard Deviation (±)","Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0] Count","Mpro Protease Assay Dose-Response: IC50 (uM) [Target: Mpro, JIRA: 11919, Readout: FI]",Mpro Protease Assay Dose-Response: Target,Mpro Protease Assay Dose-Response: Dose-response Plot
PCM-0129645,FC1=CC=C(C=C1)C1=NC(=C(O1)S(=O)(=O)CC1=C(F)C=CC=C1)S(=O)(=O)C1=CC=CC=C1,D093-0009,ChemDiv,Mpro,10,521,-3.1,16.9,30.5,3,(IC50 could not be calculated),Mpro, 
PCM-0129645,FC1=CC=C(C=C1)C1=NC(=C(O1)S(=O)(=O)CC1=C(F)C=CC=C1)S(=O)(=O)C1=CC=CC=C1,D093-0009,ChemDiv,Mpro,10,10032,1.8,16.9,30.5,3,(IC50 could not be calculated),Mpro, 
PCM-0129645,FC1=CC=C(C=C1)C1=NC(=C(O1)S(=O)(=O)CC1=C(F)C=CC=C1)S(=O)(=O)C1=CC=CC=C1,D093-0009,ChemDiv,Mpro,10,67093,52.1,16.9,30.5,3,(IC50 could not be calculated),Mpro, 
PCM-0129645,FC1=CC=C(C=C1)C1=NC(=C(O1)S(=O)(=O)CC1=C(F)C=CC=C1)S(=O)(=O)C1=CC=CC=C1,D093-0009,ChemDiv,Mpro,10,4162,0.1,16.9,30.5,3,(IC50 could not be calculated),Mpro, 
PCM-0129645,FC1=CC=C(C=C1)C1=NC(=C(O1)S(=O)(=O)CC1=C(F)C=CC=C1)S(=O)(=O)C1=CC=CC=C1,D093-0009,ChemDiv,,,,,16.9,30.5,3,(IC50 could not be calculated),Mpro, 
PCM-0129645,FC1=CC=C(C=C1)C1=NC(=C(O1)S(=O)(=O)CC1=C(F)C=CC=C1)S(=O)(=O)C1=CC=CC=C1,D093-0009,ChemDiv,,,,,16.9,30.5,3,< 0.42,Mpro, 
PCM-0129645,FC1=CC=C(C=C1)C1=NC(=C(O1)S(=O)(=O)CC1=C(F)C=CC=C1)S(=O)(=O)C1=CC=CC=C1,D093-0009,ChemDiv,,,,,16.9,30.5,3,< 0.42,Mpro, 
PCM-0129645,FC1=CC=C(C=C1)C1=NC(=C(O1)S(=O)(=O)CC1=C(F)C=CC=C1)S(=O)(=O)C1=CC=CC=C1,D093-0009,ChemDiv,,,,,16.9,30.5,3,< 0.42,Mpro, 
PCM-0129645,FC1=CC=C(C=C1)C1=NC(=C(O1)S(=O)(=O)CC1=C(F)C=CC=C1)S(=O)(=O)C1=CC=CC=C1,D093-0009,ChemDiv,,,,,16.9,30.5,3,< 0.42,Mpro, 
PCM-0129645,FC1=CC=C(C=C1)C1=NC(=C(O1)S(=O)(=O)CC1=C(F)C=CC=C1)S(=O)(=O)C1=CC=CC=C1,D093-0009,ChemDiv,,,,,16.9,30.5,3,< 0.42,Mpro, 
PCM-0119606,CCOC(=O)CC1=CSC(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)=N1,E942-0404,ChemDiv,Mpro,10,5779,14.3,13.3,3.2,3,3.29,Mpro, 
PCM-0119606,CCOC(=O)CC1=CSC(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)=N1,E942-0404,ChemDiv,Mpro,10,28590,16,13.3,3.2,3,3.29,Mpro, 
PCM-0119606,CCOC(=O)CC1=CSC(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)=N1,E942-0404,ChemDiv,Mpro,10,19286,9.7,13.3,3.2,3,3.29,Mpro, 
PCM-0119606,CCOC(=O)CC1=CSC(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)=N1,E942-0404,ChemDiv,Mpro,10,6577,5.8,13.3,3.2,3,3.29,Mpro, 
PCM-0119606,CCOC(=O)CC1=CSC(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)=N1,E942-0404,ChemDiv,,,,,13.3,3.2,3,3.29,Mpro, 
PCM-0119606,CCOC(=O)CC1=CSC(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)=N1,E942-0404,ChemDiv,,,,,13.3,3.2,3,4.07,Mpro, 
PCM-0119606,CCOC(=O)CC1=CSC(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)=N1,E942-0404,ChemDiv,,,,,13.3,3.2,3,4.07,Mpro, 
PCM-0119606,CCOC(=O)CC1=CSC(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)=N1,E942-0404,ChemDiv,,,,,13.3,3.2,3,4.07,Mpro, 
PCM-0119606,CCOC(=O)CC1=CSC(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)=N1,E942-0404,ChemDiv,,,,,13.3,3.2,3,4.07,Mpro, 
PCM-0119606,CCOC(=O)CC1=CSC(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)=N1,E942-0404,ChemDiv,,,,,13.3,3.2,3,4.07,Mpro, 
PCM-0119527,COC(=O)C1=C(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)C=CS1,E942-0249,ChemDiv,Mpro,10,7525,20,22.2,8.4,3,3.76,Mpro, 
PCM-0119527,COC(=O)C1=C(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)C=CS1,E942-0249,ChemDiv,Mpro,10,48773,31.4,22.2,8.4,3,3.76,Mpro, 
PCM-0119527,COC(=O)C1=C(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)C=CS1,E942-0249,ChemDiv,Mpro,10,25343,15.1,22.2,8.4,3,3.76,Mpro, 
PCM-0119527,COC(=O)C1=C(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)C=CS1,E942-0249,ChemDiv,Mpro,10,7591,7.9,22.2,8.4,3,3.76,Mpro, 
PCM-0119527,COC(=O)C1=C(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)C=CS1,E942-0249,ChemDiv,,,,,22.2,8.4,3,3.76,Mpro, 
PCM-0119527,COC(=O)C1=C(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)C=CS1,E942-0249,ChemDiv,,,,,22.2,8.4,3,4.38,Mpro, 
PCM-0119527,COC(=O)C1=C(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)C=CS1,E942-0249,ChemDiv,,,,,22.2,8.4,3,4.38,Mpro, 
PCM-0119527,COC(=O)C1=C(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)C=CS1,E942-0249,ChemDiv,,,,,22.2,8.4,3,4.38,Mpro, 
PCM-0119527,COC(=O)C1=C(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)C=CS1,E942-0249,ChemDiv,,,,,22.2,8.4,3,4.38,Mpro, 
PCM-0119527,COC(=O)C1=C(NC(=O)NC2=CN(CC(C)C)C(=O)C3=CC=CC=C23)C=CS1,E942-0249,ChemDiv,,,,,22.2,8.4,3,4.38,Mpro, 
PCM-0119509,CCOC(=O)C1=CC=C(NC(=O)NC2=CN(C)C(=O)C3=CC=CC=C23)C=C1,E679-0529,ChemDiv,Mpro,10,8852,24.4,22.9,3.7,3,5.83,Mpro, 
PCM-0119509,CCOC(=O)C1=CC=C(NC(=O)NC2=CN(C)C(=O)C3=CC=CC=C23)C=C1,E679-0529,ChemDiv,Mpro,10,41068,25.5,22.9,3.7,3,5.83,Mpro, 
PCM-0119509,CCOC(=O)C1=CC=C(NC(=O)NC2=CN(C)C(=O)C3=CC=CC=C23)C=C1,E679-0529,ChemDiv,Mpro,10,29424,18.7,22.9,3.7,3,5.83,Mpro, 
PCM-0119509,CCOC(=O)C1=CC=C(NC(=O)NC2=CN(C)C(=O)C3=CC=CC=C23)C=C1,E679-0529,ChemDiv,Mpro,10,8238,9.3,22.9,3.7,3,5.83,Mpro, 
PCM-0119509,CCOC(=O)C1=CC=C(NC(=O)NC2=CN(C)C(=O)C3=CC=CC=C23)C=C1,E679-0529,ChemDiv,,,,,22.9,3.7,3,5.83,Mpro, 
PCM-0119509,CCOC(=O)C1=CC=C(NC(=O)NC2=CN(C)C(=O)C3=CC=CC=C23)C=C1,E679-0529,ChemDiv,,,,,22.9,3.7,3,7.02,Mpro, 
PCM-0119509,CCOC(=O)C1=CC=C(NC(=O)NC2=CN(C)C(=O)C3=CC=CC=C23)C=C1,E679-0529,ChemDiv,,,,,22.9,3.7,3,7.02,Mpro, 
PCM-0119509,CCOC(=O)C1=CC=C(NC(=O)NC2=CN(C)C(=O)C3=CC=CC=C23)C=C1,E679-0529,ChemDiv,,,,,22.9,3.7,3,7.02,Mpro, 
PCM-0119509,CCOC(=O)C1=CC=C(NC(=O)NC2=CN(C)C(=O)C3=CC=CC=C23)C=C1,E679-0529,ChemDiv,,,,,22.9,3.7,3,7.02,Mpro, 
PCM-0119509,CCOC(=O)C1=CC=C(NC(=O)NC2=CN(C)C(=O)C3=CC=CC=C23)C=C1,E679-0529,ChemDiv,,,,,22.9,3.7,3,7.02,Mpro, 
PCM-0118395,CCCCN(CCNC(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)CC1=CC=CO1,C066-4155,ChemDiv,Mpro,10,26600,83,75.2,17.3,3,9.08,Mpro, 
PCM-0118395,CCCCN(CCNC(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)CC1=CC=CO1,C066-4155,ChemDiv,Mpro,10,121691,87.2,75.2,17.3,3,9.08,Mpro, 
PCM-0118395,CCCCN(CCNC(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)CC1=CC=CO1,C066-4155,ChemDiv,Mpro,10,70769,55.4,75.2,17.3,3,9.08,Mpro, 
PCM-0118395,CCCCN(CCNC(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)CC1=CC=CO1,C066-4155,ChemDiv,Mpro,10,15610,32.7,75.2,17.3,3,9.08,Mpro, 
PCM-0118395,CCCCN(CCNC(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)CC1=CC=CO1,C066-4155,ChemDiv,,,,,75.2,17.3,3,9.08,Mpro, 
PCM-0118395,CCCCN(CCNC(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)CC1=CC=CO1,C066-4155,ChemDiv,,,,,75.2,17.3,3,13.93,Mpro, 
PCM-0118395,CCCCN(CCNC(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)CC1=CC=CO1,C066-4155,ChemDiv,,,,,75.2,17.3,3,13.93,Mpro, 
PCM-0118395,CCCCN(CCNC(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)CC1=CC=CO1,C066-4155,ChemDiv,,,,,75.2,17.3,3,13.93,Mpro, 
PCM-0118395,CCCCN(CCNC(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)CC1=CC=CO1,C066-4155,ChemDiv,,,,,75.2,17.3,3,13.93,Mpro, 
PCM-0118395,CCCCN(CCNC(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)CC1=CC=CO1,C066-4155,ChemDiv,,,,,75.2,17.3,3,13.93,Mpro, 
PCM-0111871,O=C(CC1=CSC=C1)N1CCN(CC1)C1=CC(=NN1)C1=CC=CS1,P804-1185,ChemDiv,Mpro,10,13264,39,33.1,5.4,3,2.56,Mpro, 
PCM-0111871,O=C(CC1=CSC=C1)N1CCN(CC1)C1=CC(=NN1)C1=CC=CS1,P804-1185,ChemDiv,Mpro,10,44879,28.4,33.1,5.4,3,2.56,Mpro, 
PCM-0111871,O=C(CC1=CSC=C1)N1CCN(CC1)C1=CC(=NN1)C1=CC=CS1,P804-1185,ChemDiv,Mpro,10,44253,31.9,33.1,5.4,3,2.56,Mpro, 
PCM-0111871,O=C(CC1=CSC=C1)N1CCN(CC1)C1=CC(=NN1)C1=CC=CS1,P804-1185,ChemDiv,Mpro,10,10114,14.8,33.1,5.4,3,2.56,Mpro, 
PCM-0111871,O=C(CC1=CSC=C1)N1CCN(CC1)C1=CC(=NN1)C1=CC=CS1,P804-1185,ChemDiv,,,,,33.1,5.4,3,2.56,Mpro, 
PCM-0111871,O=C(CC1=CSC=C1)N1CCN(CC1)C1=CC(=NN1)C1=CC=CS1,P804-1185,ChemDiv,,,,,33.1,5.4,3,2.77,Mpro, 
PCM-0111871,O=C(CC1=CSC=C1)N1CCN(CC1)C1=CC(=NN1)C1=CC=CS1,P804-1185,ChemDiv,,,,,33.1,5.4,3,2.77,Mpro, 
PCM-0111871,O=C(CC1=CSC=C1)N1CCN(CC1)C1=CC(=NN1)C1=CC=CS1,P804-1185,ChemDiv,,,,,33.1,5.4,3,2.77,Mpro, 
PCM-0111871,O=C(CC1=CSC=C1)N1CCN(CC1)C1=CC(=NN1)C1=CC=CS1,P804-1185,ChemDiv,,,,,33.1,5.4,3,2.77,Mpro, 
PCM-0111871,O=C(CC1=CSC=C1)N1CCN(CC1)C1=CC(=NN1)C1=CC=CS1,P804-1185,ChemDiv,,,,,33.1,5.4,3,2.77,Mpro, 
PCM-0108686,N#CC1=CC=C(CN2CCC(CC2)C2CCNC2)C=C1,S632-3018,ChemDiv,Mpro,10,16757,50.5,39.4,9.6,3,2.44,Mpro, 
PCM-0108686,N#CC1=CC=C(CN2CCC(CC2)C2CCNC2)C=C1,S632-3018,ChemDiv,Mpro,10,50757,32.9,39.4,9.6,3,2.44,Mpro, 
PCM-0108686,N#CC1=CC=C(CN2CCC(CC2)C2CCNC2)C=C1,S632-3018,ChemDiv,Mpro,10,47646,34.9,39.4,9.6,3,2.44,Mpro, 
PCM-0108686,N#CC1=CC=C(CN2CCC(CC2)C2CCNC2)C=C1,S632-3018,ChemDiv,Mpro,10,6879,9.1,39.4,9.6,3,2.44,Mpro, 
PCM-0108686,N#CC1=CC=C(CN2CCC(CC2)C2CCNC2)C=C1,S632-3018,ChemDiv,,,,,39.4,9.6,3,2.44,Mpro, 
PCM-0108686,N#CC1=CC=C(CN2CCC(CC2)C2CCNC2)C=C1,S632-3018,ChemDiv,,,,,39.4,9.6,3,2.62,Mpro, 
PCM-0108686,N#CC1=CC=C(CN2CCC(CC2)C2CCNC2)C=C1,S632-3018,ChemDiv,,,,,39.4,9.6,3,2.62,Mpro, 
PCM-0108686,N#CC1=CC=C(CN2CCC(CC2)C2CCNC2)C=C1,S632-3018,ChemDiv,,,,,39.4,9.6,3,2.62,Mpro, 
PCM-0108686,N#CC1=CC=C(CN2CCC(CC2)C2CCNC2)C=C1,S632-3018,ChemDiv,,,,,39.4,9.6,3,2.62,Mpro, 
PCM-0108686,N#CC1=CC=C(CN2CCC(CC2)C2CCNC2)C=C1,S632-3018,ChemDiv,,,,,39.4,9.6,3,2.62,Mpro, 
PCM-0084967,CCN1C(CSC2=NC(C)=C(C)N2CC2CCCO2)=NC2=C1C=CC(=C2)S(=O)(=O)N(C)C,Z66750572,Enamine,Mpro,10,15028,44.8,33.2,10.3,3,< 0.42,Mpro, 
PCM-0084967,CCN1C(CSC2=NC(C)=C(C)N2CC2CCCO2)=NC2=C1C=CC(=C2)S(=O)(=O)N(C)C,Z66750572,Enamine,Mpro,10,46446,29.6,33.2,10.3,3,< 0.42,Mpro, 
PCM-0084967,CCN1C(CSC2=NC(C)=C(C)N2CC2CCCO2)=NC2=C1C=CC(=C2)S(=O)(=O)N(C)C,Z66750572,Enamine,Mpro,10,36760,25.2,33.2,10.3,3,< 0.42,Mpro, 
PCM-0084967,CCN1C(CSC2=NC(C)=C(C)N2CC2CCCO2)=NC2=C1C=CC(=C2)S(=O)(=O)N(C)C,Z66750572,Enamine,Mpro,10,5792,6.3,33.2,10.3,3,< 0.42,Mpro, 
PCM-0084967,CCN1C(CSC2=NC(C)=C(C)N2CC2CCCO2)=NC2=C1C=CC(=C2)S(=O)(=O)N(C)C,Z66750572,Enamine,,,,,33.2,10.3,3,< 0.42,Mpro, 
PCM-0084967,CCN1C(CSC2=NC(C)=C(C)N2CC2CCCO2)=NC2=C1C=CC(=C2)S(=O)(=O)N(C)C,Z66750572,Enamine,,,,,33.2,10.3,3,< 0.42,Mpro, 
PCM-0084967,CCN1C(CSC2=NC(C)=C(C)N2CC2CCCO2)=NC2=C1C=CC(=C2)S(=O)(=O)N(C)C,Z66750572,Enamine,,,,,33.2,10.3,3,< 0.42,Mpro, 
PCM-0084967,CCN1C(CSC2=NC(C)=C(C)N2CC2CCCO2)=NC2=C1C=CC(=C2)S(=O)(=O)N(C)C,Z66750572,Enamine,,,,,33.2,10.3,3,< 0.42,Mpro, 
PCM-0084967,CCN1C(CSC2=NC(C)=C(C)N2CC2CCCO2)=NC2=C1C=CC(=C2)S(=O)(=O)N(C)C,Z66750572,Enamine,,,,,33.2,10.3,3,< 0.42,Mpro, 
PCM-0084967,CCN1C(CSC2=NC(C)=C(C)N2CC2CCCO2)=NC2=C1C=CC(=C2)S(=O)(=O)N(C)C,Z66750572,Enamine,,,,,33.2,10.3,3,< 0.42,Mpro, 
PCM-0081753,CCOC(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O,Z56771528,Enamine,Mpro,10,2186,2.4,2,0.7,3,1.09,Mpro, 
PCM-0081753,CCOC(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O,Z56771528,Enamine,Mpro,10,10839,2.4,2,0.7,3,1.09,Mpro, 
PCM-0081753,CCOC(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O,Z56771528,Enamine,Mpro,10,9763,1.3,2,0.7,3,1.09,Mpro, 
PCM-0081753,CCOC(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O,Z56771528,Enamine,Mpro,10,5775,1.1,2,0.7,3,1.09,Mpro, 
PCM-0081753,CCOC(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O,Z56771528,Enamine,,,,,2,0.7,3,1.09,Mpro, 
PCM-0081753,CCOC(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O,Z56771528,Enamine,,,,,2,0.7,3,1.02,Mpro, 
PCM-0081753,CCOC(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O,Z56771528,Enamine,,,,,2,0.7,3,1.02,Mpro, 
PCM-0081753,CCOC(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O,Z56771528,Enamine,,,,,2,0.7,3,1.02,Mpro, 
PCM-0081753,CCOC(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O,Z56771528,Enamine,,,,,2,0.7,3,1.02,Mpro, 
PCM-0081753,CCOC(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O,Z56771528,Enamine,,,,,2,0.7,3,1.02,Mpro, 
PCM-0081578,[H]N(C(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O)C1=C(CC2=CC=CC=C2)C=CC=C1,Z237618542,Enamine,Mpro,10,2156,2.3,1.9,0.4,3,0.7,Mpro, 
PCM-0081578,[H]N(C(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O)C1=C(CC2=CC=CC=C2)C=CC=C1,Z237618542,Enamine,Mpro,10,10027,1.8,1.9,0.4,3,0.7,Mpro, 
PCM-0081578,[H]N(C(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O)C1=C(CC2=CC=CC=C2)C=CC=C1,Z237618542,Enamine,Mpro,10,9956,1.5,1.9,0.4,3,0.7,Mpro, 
PCM-0081578,[H]N(C(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O)C1=C(CC2=CC=CC=C2)C=CC=C1,Z237618542,Enamine,Mpro,10,5714,0.8,1.9,0.4,3,0.7,Mpro, 
PCM-0081578,[H]N(C(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O)C1=C(CC2=CC=CC=C2)C=CC=C1,Z237618542,Enamine,,,,,1.9,0.4,3,0.7,Mpro, 
PCM-0081578,[H]N(C(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O)C1=C(CC2=CC=CC=C2)C=CC=C1,Z237618542,Enamine,,,,,1.9,0.4,3,0.57,Mpro, 
PCM-0081578,[H]N(C(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O)C1=C(CC2=CC=CC=C2)C=CC=C1,Z237618542,Enamine,,,,,1.9,0.4,3,0.57,Mpro, 
PCM-0081578,[H]N(C(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O)C1=C(CC2=CC=CC=C2)C=CC=C1,Z237618542,Enamine,,,,,1.9,0.4,3,0.57,Mpro, 
PCM-0081578,[H]N(C(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O)C1=C(CC2=CC=CC=C2)C=CC=C1,Z237618542,Enamine,,,,,1.9,0.4,3,0.57,Mpro, 
PCM-0081578,[H]N(C(=O)C1=C(Cl)C=NC(=N1)S(C)(=O)=O)C1=C(CC2=CC=CC=C2)C=CC=C1,Z237618542,Enamine,,,,,1.9,0.4,3,0.57,Mpro, 
PCM-0075528,[H]N(C(=O)CN1C=NC(=N1)C#N)C1=C(Cl)C=C(Br)C=C1,Z228468704,Enamine,Mpro,10,12866,37.7,48.1,12.3,3,> 29.90,Mpro, 
PCM-0075528,[H]N(C(=O)CN1C=NC(=N1)C#N)C1=C(Cl)C=C(Br)C=C1,Z228468704,Enamine,Mpro,10,88293,61.6,48.1,12.3,3,> 29.90,Mpro, 
PCM-0075528,[H]N(C(=O)CN1C=NC(=N1)C#N)C1=C(Cl)C=C(Br)C=C1,Z228468704,Enamine,Mpro,10,59178,45.1,48.1,12.3,3,> 29.90,Mpro, 
PCM-0075528,[H]N(C(=O)CN1C=NC(=N1)C#N)C1=C(Cl)C=C(Br)C=C1,Z228468704,Enamine,Mpro,10,20048,39.7,48.1,12.3,3,> 29.90,Mpro, 
PCM-0075528,[H]N(C(=O)CN1C=NC(=N1)C#N)C1=C(Cl)C=C(Br)C=C1,Z228468704,Enamine,,,,,48.1,12.3,3,> 29.90,Mpro, 
PCM-0075528,[H]N(C(=O)CN1C=NC(=N1)C#N)C1=C(Cl)C=C(Br)C=C1,Z228468704,Enamine,,,,,48.1,12.3,3,> 29.90,Mpro, 
PCM-0075528,[H]N(C(=O)CN1C=NC(=N1)C#N)C1=C(Cl)C=C(Br)C=C1,Z228468704,Enamine,,,,,48.1,12.3,3,> 29.90,Mpro, 
PCM-0075528,[H]N(C(=O)CN1C=NC(=N1)C#N)C1=C(Cl)C=C(Br)C=C1,Z228468704,Enamine,,,,,48.1,12.3,3,> 29.90,Mpro, 
PCM-0075528,[H]N(C(=O)CN1C=NC(=N1)C#N)C1=C(Cl)C=C(Br)C=C1,Z228468704,Enamine,,,,,48.1,12.3,3,> 29.90,Mpro, 
PCM-0075528,[H]N(C(=O)CN1C=NC(=N1)C#N)C1=C(Cl)C=C(Br)C=C1,Z228468704,Enamine,,,,,48.1,12.3,3,> 29.90,Mpro, 
PCM-0073207,CS(=O)(=O)C1=C(N=C(O1)C1=CC=C(F)C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,Z445226022,Enamine,Mpro,10,4882,11.3,18.6,6.3,3,> 29.90,Mpro, 
PCM-0073207,CS(=O)(=O)C1=C(N=C(O1)C1=CC=C(F)C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,Z445226022,Enamine,Mpro,10,36203,21.8,18.6,6.3,3,> 29.90,Mpro, 
PCM-0073207,CS(=O)(=O)C1=C(N=C(O1)C1=CC=C(F)C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,Z445226022,Enamine,Mpro,10,33864,22.6,18.6,6.3,3,> 29.90,Mpro, 
PCM-0073207,CS(=O)(=O)C1=C(N=C(O1)C1=CC=C(F)C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,Z445226022,Enamine,Mpro,10,6125,4.4,18.6,6.3,3,> 29.90,Mpro, 
PCM-0073207,CS(=O)(=O)C1=C(N=C(O1)C1=CC=C(F)C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,Z445226022,Enamine,,,,,18.6,6.3,3,> 29.90,Mpro, 
PCM-0073207,CS(=O)(=O)C1=C(N=C(O1)C1=CC=C(F)C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,Z445226022,Enamine,,,,,18.6,6.3,3,21.95,Mpro, 
PCM-0073207,CS(=O)(=O)C1=C(N=C(O1)C1=CC=C(F)C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,Z445226022,Enamine,,,,,18.6,6.3,3,21.95,Mpro, 
PCM-0073207,CS(=O)(=O)C1=C(N=C(O1)C1=CC=C(F)C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,Z445226022,Enamine,,,,,18.6,6.3,3,21.95,Mpro, 
PCM-0073207,CS(=O)(=O)C1=C(N=C(O1)C1=CC=C(F)C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,Z445226022,Enamine,,,,,18.6,6.3,3,21.95,Mpro, 
PCM-0073207,CS(=O)(=O)C1=C(N=C(O1)C1=CC=C(F)C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,Z445226022,Enamine,,,,,18.6,6.3,3,21.95,Mpro, 
PCM-0072276,[H]C(C1=C(C)C=CS1)=C1N=C(OC1=O)C1=CC=CC(OC)=C1,Z31321688,Enamine,Mpro,10,13834,40.9,41.6,5.2,3,> 29.90,Mpro, 
PCM-0072276,[H]C(C1=C(C)C=CS1)=C1N=C(OC1=O)C1=CC=CC(OC)=C1,Z31321688,Enamine,Mpro,10,69200,47,41.6,5.2,3,> 29.90,Mpro, 
PCM-0072276,[H]C(C1=C(C)C=CS1)=C1N=C(OC1=O)C1=CC=CC(OC)=C1,Z31321688,Enamine,Mpro,10,49798,36.8,41.6,5.2,3,> 29.90,Mpro, 
PCM-0072276,[H]C(C1=C(C)C=CS1)=C1N=C(OC1=O)C1=CC=CC(OC)=C1,Z31321688,Enamine,Mpro,10,18003,27.2,41.6,5.2,3,> 29.90,Mpro, 
PCM-0072276,[H]C(C1=C(C)C=CS1)=C1N=C(OC1=O)C1=CC=CC(OC)=C1,Z31321688,Enamine,,,,,41.6,5.2,3,> 29.90,Mpro, 
PCM-0072276,[H]C(C1=C(C)C=CS1)=C1N=C(OC1=O)C1=CC=CC(OC)=C1,Z31321688,Enamine,,,,,41.6,5.2,3,> 29.90,Mpro, 
PCM-0072276,[H]C(C1=C(C)C=CS1)=C1N=C(OC1=O)C1=CC=CC(OC)=C1,Z31321688,Enamine,,,,,41.6,5.2,3,> 29.90,Mpro, 
PCM-0072276,[H]C(C1=C(C)C=CS1)=C1N=C(OC1=O)C1=CC=CC(OC)=C1,Z31321688,Enamine,,,,,41.6,5.2,3,> 29.90,Mpro, 
PCM-0072276,[H]C(C1=C(C)C=CS1)=C1N=C(OC1=O)C1=CC=CC(OC)=C1,Z31321688,Enamine,,,,,41.6,5.2,3,> 29.90,Mpro, 
PCM-0072276,[H]C(C1=C(C)C=CS1)=C1N=C(OC1=O)C1=CC=CC(OC)=C1,Z31321688,Enamine,,,,,41.6,5.2,3,> 29.90,Mpro, 
PCM-0071080,[H]C(C1=CC=C(S1)N1CCOCC1)=C1N=C(OC1=O)C1=CC=CS1,Z31316845,Enamine,Mpro,10,10272,29.1,31.7,4.6,3,6.04,Mpro, 
PCM-0071080,[H]C(C1=CC=C(S1)N1CCOCC1)=C1N=C(OC1=O)C1=CC=CS1,Z31316845,Enamine,Mpro,10,56083,37,31.7,4.6,3,6.04,Mpro, 
