CID,SMILES,canonical_CID,inchikey,old_CID,short_inchikey
BAR-COM-4e090d3a-4,CC1CN(Cc2ccccc2NC(=O)NCc2cnsc2)CC(C)O1,BAR-COM-4e090d3a-4,UEPGZTWRLQKOTK-UHFFFAOYSA-N,BAR-COM-4e0-4,UEPGZTWRLQKOTK
BAR-COM-4e090d3a-40,O=C(NCc1cnn2ccccc12)c1cccnc1OCCO,BAR-COM-4e090d3a-40,KISLRDXEWGWFLX-UHFFFAOYSA-N,BAR-COM-4e0-40,KISLRDXEWGWFLX
BAR-COM-4e090d3a-41,O=C(NCc1cnn2ccccc12)c1cccnc1OCCO,BAR-COM-4e090d3a-41,KISLRDXEWGWFLX-UHFFFAOYSA-N,BAR-COM-4e0-41,KISLRDXEWGWFLX
BAR-COM-4e090d3a-42,O=C(NCc1ccno1)c1ccccc1Oc1ccc(Cl)cc1Cl,BAR-COM-4e090d3a-42,DOTJCVFQNMKLNZ-UHFFFAOYSA-N,BAR-COM-4e0-42,DOTJCVFQNMKLNZ
BAR-COM-4e090d3a-43,O=C(NCc1noc2ccccc12)c1ccccc1OCC1CC1,BAR-COM-4e090d3a-43,UYJFWHOPICYPHF-UHFFFAOYSA-N,BAR-COM-4e0-43,UYJFWHOPICYPHF
BAR-COM-4e090d3a-44,CC1CC(C)CN(C(=O)c2ccccc2NC(=O)NCc2ccoc2)C1,BAR-COM-4e090d3a-44,ICOIKMFOAZEUIM-UHFFFAOYSA-N,BAR-COM-4e0-44,ICOIKMFOAZEUIM
BAR-COM-4e090d3a-45,O=C(CCn1ccnn1)NC(CN1CCOCC1)c1ccccc1,BAR-COM-4e090d3a-45,SDXYIOHWELHRAH-UHFFFAOYSA-N,BAR-COM-4e0-45,SDXYIOHWELHRAH
BAR-COM-4e090d3a-46,Cc1noc(CC(NC(=O)NC(c2cncc(Br)c2)C2CC2)c2ccccc2)n1,BAR-COM-4e090d3a-46,VVCOWHMCSQJQQU-UHFFFAOYSA-N,BAR-COM-4e0-46,VVCOWHMCSQJQQU
BAR-COM-4e090d3a-47,Cn1cc(CNC(=O)N(CCc2ccccc2)Cc2cccnc2)nn1,BAR-COM-4e090d3a-47,MVIBTDJAVWEOEZ-UHFFFAOYSA-N,BAR-COM-4e0-47,MVIBTDJAVWEOEZ
BAR-COM-4e090d3a-48,Cc1ccc(Oc2cccc(NC(=O)NCc3cnnn3C)c2)c(C)c1,BAR-COM-4e090d3a-48,NTRPARDDFWJCJV-UHFFFAOYSA-N,BAR-COM-4e0-48,NTRPARDDFWJCJV
BAR-COM-4e090d3a-49,N#CCOc1ccccc1C(=O)NCc1cnsc1,BAR-COM-4e090d3a-49,PZOXHLAZHKNFDQ-UHFFFAOYSA-N,BAR-COM-4e0-49,PZOXHLAZHKNFDQ
BAR-COM-4e090d3a-5,Nc1ncncc1CNC(=O)Nc1ccccc1OCCn1ccnc1,BAR-COM-4e090d3a-5,OTADJEBYLVYCGD-UHFFFAOYSA-N,BAR-COM-4e0-5,OTADJEBYLVYCGD
BAR-COM-4e090d3a-50,O=C(Cc1ccccc1OC1CCOC1)OCc1cnn[nH]1,BAR-COM-4e090d3a-50,OPPLAOOFOREDIH-UHFFFAOYSA-N,BAR-COM-4e0-50,OPPLAOOFOREDIH
BAR-COM-4e090d3a-51,CCn1c(=O)n(CC(=O)NCc2cnccn2)c2ccccc21,BAR-COM-4e090d3a-51,QLIDXQCJDXEVQS-UHFFFAOYSA-N,BAR-COM-4e0-51,QLIDXQCJDXEVQS
BAR-COM-4e090d3a-52,Cn1cncc1CNC(=O)Nc1cccc(OCC(F)F)n1,BAR-COM-4e090d3a-52,QGZDXIASAJJRQS-UHFFFAOYSA-N,BAR-COM-4e0-52,QGZDXIASAJJRQS
BAR-COM-4e090d3a-53,CC(C(=O)Nc1cccc(OC2CC(=O)N2)c1)c1cnccn1,BAR-COM-4e090d3a-53,XDKXEWWPZHFGAQ-UHFFFAOYSA-N,BAR-COM-4e0-53,XDKXEWWPZHFGAQ
BAR-COM-4e090d3a-54,O=C(NCc1cccnn1)Nc1cccc(OCCN2CCOCC2)c1,BAR-COM-4e090d3a-54,SJJANYSPVWMJPY-UHFFFAOYSA-N,BAR-COM-4e0-54,SJJANYSPVWMJPY
BAR-COM-4e090d3a-55,CC(OCC1CCCCO1)C(=O)N(CCc1ccccc1)Cc1cccnc1,BAR-COM-4e090d3a-55,DMEBMQWRXNWOPJ-UHFFFAOYSA-N,BAR-COM-4e0-55,DMEBMQWRXNWOPJ
BAR-COM-4e090d3a-56,O=C(Nc1ccnnc1)NC(Cc1ccccc1)C(=O)N1CCCC1,BAR-COM-4e090d3a-56,SWYQAGROTCCXQP-UHFFFAOYSA-N,BAR-COM-4e0-56,SWYQAGROTCCXQP
BAR-COM-4e090d3a-57,O=C(Nc1ccccc1NS(=O)(=O)c1ccc(F)cc1)C(O)c1cccnc1,BAR-COM-4e090d3a-57,BPPBVZDPZTYCEJ-UHFFFAOYSA-N,BAR-COM-4e0-57,BPPBVZDPZTYCEJ
BAR-COM-4e090d3a-58,O=C(NCc1cncs1)Nc1cccc(N2CCOCC2)c1,BAR-COM-4e090d3a-58,ZLNLQRCZEMGPOS-UHFFFAOYSA-N,BAR-COM-4e0-58,ZLNLQRCZEMGPOS
BAR-COM-4e090d3a-59,CC(=O)N1CCCC1C(=O)NCC(NC(=O)Cn1cncn1)c1ccccc1,BAR-COM-4e090d3a-59,ACDWCIOLSAFKDH-UHFFFAOYSA-N,BAR-COM-4e0-59,ACDWCIOLSAFKDH
BAR-COM-4e090d3a-6,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,BAR-COM-4e090d3a-6,ZKNOWBIAEIEKLM-UHFFFAOYSA-N,BAR-COM-4e0-6,ZKNOWBIAEIEKLM
BAR-COM-4e090d3a-60,O=C(NCc1cccnn1)Nc1cccc(N2CCC2=O)c1,BAR-COM-4e090d3a-60,FIOKBMYRGHFRNF-UHFFFAOYSA-N,BAR-COM-4e0-60,FIOKBMYRGHFRNF
BAR-COM-4e090d3a-61,O=C(NCc1ccns1)Nc1cccc(CN2CCCC2=O)c1,BAR-COM-4e090d3a-61,DDJRWIGTBNXZAX-UHFFFAOYSA-N,BAR-COM-4e0-61,DDJRWIGTBNXZAX
BAR-COM-4e090d3a-62,CC(NC(=O)c1ccccc1OCC(N)=O)c1cnn(C)c1,BAR-COM-4e090d3a-62,LNKKPBFVLWZHIU-UHFFFAOYSA-N,BAR-COM-4e0-62,LNKKPBFVLWZHIU
BAR-COM-4e090d3a-63,CC1CCCC(OCc2cccc(NC(=O)NC(C)c3ccn[nH]3)c2)C1,BAR-COM-4e090d3a-63,IKLDIKNTSYJBDH-UHFFFAOYSA-N,BAR-COM-4e0-63,IKLDIKNTSYJBDH
BAR-COM-4e090d3a-64,O=C(NCc1cnccn1)c1sc2cccc(F)c2c1COc1ccccc1,BAR-COM-4e090d3a-64,LXPSWHSKQRJQSY-UHFFFAOYSA-N,BAR-COM-4e0-64,LXPSWHSKQRJQSY
BAR-COM-4e090d3a-65,O=C(NCc1ccno1)c1ccccc1OC1CCCCC1,BAR-COM-4e090d3a-65,SLPREIKUYAGKIQ-UHFFFAOYSA-N,BAR-COM-4e0-65,SLPREIKUYAGKIQ
BAR-COM-4e090d3a-66,CC(c1cccc(NC(=O)Cc2cnccc2Cl)c1)N1CCOCC1,BAR-COM-4e090d3a-66,KPEYBZVQJBUTRK-UHFFFAOYSA-N,BAR-COM-4e0-66,KPEYBZVQJBUTRK
BAR-COM-4e090d3a-67,O=C(CCc1cncnc1)NC(CNC(=O)C1CC1)c1ccccc1,BAR-COM-4e090d3a-67,NLJZYPPEOTZLJM-UHFFFAOYSA-N,BAR-COM-4e0-67,NLJZYPPEOTZLJM
BAR-COM-4e090d3a-68,O=C(Nc1cccc(-c2cc[nH]n2)c1)C(O)c1cccnc1,BAR-COM-4e090d3a-68,YFVUUKDFLZBAQC-UHFFFAOYSA-N,BAR-COM-4e0-68,YFVUUKDFLZBAQC
BAR-COM-4e090d3a-69,O=C(NCc1cccnc1)Nc1cccc(OCC(F)F)n1,BAR-COM-4e090d3a-69,UNKDOFPBWKFFGQ-UHFFFAOYSA-N,BAR-COM-4e0-69,UNKDOFPBWKFFGQ
BAR-COM-4e090d3a-7,CC(NC(=O)C(Cc1ccccc1)NC(=O)c1ccco1)c1ncco1,BAR-COM-4e090d3a-7,MMCVYAFADRBYIC-UHFFFAOYSA-N,BAR-COM-4e0-7,MMCVYAFADRBYIC
BAR-COM-4e090d3a-8,Cc1cccc(-c2nnnn2C2CC2C)c1NC(=O)CCc1cccnc1,BAR-COM-4e090d3a-8,DLIMFUAGUCGHIL-UHFFFAOYSA-N,BAR-COM-4e0-8,DLIMFUAGUCGHIL
BAR-COM-4e090d3a-9,Cc1noc(C)c1COc1ccccc1C(=O)NC(C)c1nnc2ncccn12,BAR-COM-4e090d3a-9,IBIFFOSGXGXXEO-UHFFFAOYSA-N,BAR-COM-4e0-9,IBIFFOSGXGXXEO
BAR-COM-5694a99d-1,O=C(Nc1cccnc1)Nc1ccccc1CCN1CC(O)C1,BAR-COM-5694a99d-1,QMGBCYBBWFTRPK-UHFFFAOYSA-N,BAR-COM-569-1,QMGBCYBBWFTRPK
BAR-COM-5694a99d-2,CC(=O)NCCOc1ccccc1NC(=O)Nc1cccnc1,BAR-COM-5694a99d-2,KHCIQCSIDNWAMN-UHFFFAOYSA-N,BAR-COM-569-2,KHCIQCSIDNWAMN
BAR-COM-5694a99d-3,CC(C)(O)COCc1ccccc1NC(=O)Nc1cccnc1,BAR-COM-5694a99d-3,LQPMXLBDSWUNJO-UHFFFAOYSA-N,BAR-COM-569-3,LQPMXLBDSWUNJO
BAR-COM-5694a99d-4,CC(C)[C@H](O)CCc1ccccc1NC(=O)Nc1cccnc1,BAR-COM-5694a99d-4,MDJNDRDBOOCOQR-QGZVFWFLSA-N,BAR-COM-569-4,MDJNDRDBOOCOQR
BAR-COM-5694a99d-5,O=C(Nc1cccnc1)Nc1ccccc1CCC1(O)CNC1,BAR-COM-5694a99d-5,ZYMMYIAMGGBKBK-UHFFFAOYSA-N,BAR-COM-569-5,ZYMMYIAMGGBKBK
BAR-COM-ebf5acce-1,Cc1ccncc1N(CC1(O)CC1)C(=O)Cc1cccc(Cl)c1,BAR-COM-ebf5acce-1,MXXMLAJATFNGMQ-UHFFFAOYSA-N,BAR-COM-ebf5acce-1,MXXMLAJATFNGMQ
BAR-COM-ebf5acce-10,Cc1ccncc1N(CC[C@@H](N)CO)C(=O)Cc1cccc(Cl)c1,BAR-COM-ebf5acce-10,XVVRQHRFOPDZTH-MRXNPFEDSA-N,BAR-COM-ebf5acce-10,XVVRQHRFOPDZTH
BAR-COM-ebf5acce-11,Cc1ccncc1N(C[C@]1(O)CCOC1)C(=O)Cc1cccc(Cl)c1,BAR-COM-ebf5acce-11,HDWNXHIOUZYVGN-LJQANCHMSA-N,BAR-COM-ebf5acce-11,HDWNXHIOUZYVGN
BAR-COM-ebf5acce-12,Cc1ccncc1N(CNc1ccon1)C(=O)Cc1cccc(Cl)c1,BAR-COM-ebf5acce-12,JWFQUVKTCRLDCK-UHFFFAOYSA-N,BAR-COM-ebf5acce-12,JWFQUVKTCRLDCK
BAR-COM-ebf5acce-13,Cc1ccncc1N(CC1(C#N)COC1)C(=O)Cc1cccc(Cl)c1,BAR-COM-ebf5acce-13,QYGGQHPJRIHLHS-UHFFFAOYSA-N,BAR-COM-ebf5acce-13,QYGGQHPJRIHLHS
BAR-COM-ebf5acce-14,Cc1ccncc1N(CCn1cccn1)C(=O)Cc1cccc(Cl)c1,BAR-COM-ebf5acce-14,SJERGHAMJYCPDK-UHFFFAOYSA-N,BAR-COM-ebf5acce-14,SJERGHAMJYCPDK
BAR-COM-ebf5acce-15,Cc1ccncc1N(C[C@@H](O)CN)C(=O)Cc1cccc(Cl)c1,BAR-COM-ebf5acce-15,ZTTXYMRDWXCBAG-HNNXBMFYSA-N,BAR-COM-ebf5acce-15,ZTTXYMRDWXCBAG
BAR-COM-ebf5acce-2,Cc1ccncc1N(C(=O)Cc1cccc(Cl)c1)n1cnc(O)c1,BAR-COM-ebf5acce-2,KPPSPZWLDSJYQH-UHFFFAOYSA-N,BAR-COM-ebf5acce-2,KPPSPZWLDSJYQH
BAR-COM-ebf5acce-3,CC[C@@H](O)CN(C(=O)Cc1cccc(Cl)c1)c1cnccc1C,BAR-COM-ebf5acce-3,RBZPNXMLFUMMPJ-MRXNPFEDSA-N,BAR-COM-ebf5acce-3,RBZPNXMLFUMMPJ
BAR-COM-ebf5acce-4,Cc1ccncc1N(C(=O)Cc1cccc(Cl)c1)c1cccc(N)n1,BAR-COM-ebf5acce-4,FPRQJBFXQXAPGK-UHFFFAOYSA-N,BAR-COM-ebf5acce-4,FPRQJBFXQXAPGK
BAR-COM-ebf5acce-5,COc1c[nH]nc1N(C(=O)Cc1cccc(Cl)c1)c1cnccc1C,BAR-COM-ebf5acce-5,QVTLNYGZXZYATN-UHFFFAOYSA-N,BAR-COM-ebf5acce-5,QVTLNYGZXZYATN
BAR-COM-ebf5acce-6,Cc1ccncc1N(C[C@H](N)C(C)(C)O)C(=O)Cc1cccc(Cl)c1,BAR-COM-ebf5acce-6,ALYNOMDTGZGJLT-KRWDZBQOSA-N,BAR-COM-ebf5acce-6,ALYNOMDTGZGJLT
BAR-COM-ebf5acce-7,Cc1ccncc1N(CNc1ncco1)C(=O)Cc1cccc(Cl)c1,BAR-COM-ebf5acce-7,SUSDEVPIBJIMFS-UHFFFAOYSA-N,BAR-COM-ebf5acce-7,SUSDEVPIBJIMFS
BAR-COM-ebf5acce-8,Cc1ccncc1N(C(=O)Cc1cccc(Cl)c1)c1ocnc1CO,BAR-COM-ebf5acce-8,VEIUWAWIIZIZAW-UHFFFAOYSA-N,BAR-COM-ebf5acce-8,VEIUWAWIIZIZAW
BAR-COM-ebf5acce-9,Cc1ccncc1N(C[C@]1(C)C[C@@]1(C)N)C(=O)Cc1cccc(Cl)c1,BAR-COM-ebf5acce-9,YRPXGUQXZSJENI-VQTJNVASSA-N,BAR-COM-ebf5acce-9,YRPXGUQXZSJENI
BEL-FAC-240e5663-1,N=C(N)N1C(C(=O)NC(CCS)C(=O)C(N)=O)CC2CC21,BEL-FAC-240e5663-1,YJYNLVZVJAKJTA-UHFFFAOYSA-N,BEL-FAC-240-1,YJYNLVZVJAKJTA
BEN-BAS-26f6b627-1,CNC(=O)Nc1cncc(N(CC2CC2)C(=O)c2ccncc2)c1,BEN-BAS-26f6b627-1,GJUIBXQNBWACSL-UHFFFAOYSA-N,BEN-BAS-26f-1,GJUIBXQNBWACSL
BEN-BAS-2a7c309d-1,CNS(=O)(=O)c1cncc(NC(=O)N(c2ccccc2)C2CCCCC2)c1,BEN-BAS-2a7c309d-1,JTSDJULBQVQYKM-UHFFFAOYSA-N,BEN-BAS-2a7-1,JTSDJULBQVQYKM
BEN-BAS-3b12fa42-1,O=C(Nc1cccnc1)N(c1ccccc1)c1cc(OC(F)F)c2cnccc2c1,BEN-BAS-3b12fa42-1,INKZPTBDQZNUGG-UHFFFAOYSA-N,BEN-BAS-3b1-1,INKZPTBDQZNUGG
BEN-BAS-589c65df-1,CC(=O)Nc1ncn(N(C(=O)Oc2ccccc2)c2cccnc2)n1,BEN-BAS-589c65df-1,HPVHSOZJAJFKSN-UHFFFAOYSA-N,BEN-BAS-589-1,HPVHSOZJAJFKSN
BEN-BAS-bba3cb69-1,O=C(CCl)N(c1cccnc1)[C@@]1(c2cnoc2)CCCOC1,BEN-BAS-bba3cb69-1,FKMNITAYMOPDAF-HNNXBMFYSA-N,BEN-BAS-bba-1,FKMNITAYMOPDAF
BEN-BAS-c3742787-1,NC(=O)c1ccc2ccc(CC(=O)N3CCN(C(=O)CCl)CC3)nc2c1,BEN-BAS-c3742787-1,DPPWYIIPVBSUFJ-UHFFFAOYSA-N,BEN-BAS-c37-1,DPPWYIIPVBSUFJ
BEN-BAS-d50bea19-1,CC#Cc1ncc(N(C(=O)CC(C)C)c2cccnc2)[nH]1,BEN-BAS-d50bea19-1,LKSUTJKMLKJMOO-UHFFFAOYSA-N,BEN-BAS-d50-1,LKSUTJKMLKJMOO
BEN-BAS-e0d85f98-1,CC(C)(C)c1cccc(N(C(=O)Nc2cccnc2)c2ccc3cnccc3c2)c1,BEN-BAS-e0d85f98-1,ZLKPVTYNTSRNAF-UHFFFAOYSA-N,BEN-BAS-e0d-1,ZLKPVTYNTSRNAF
BEN-BAS-ec4a2f8b-1,O=C(c1cocn1)N(c1cccnc1)c1cnc(-c2ccsn2)[nH]1,BEN-BAS-ec4a2f8b-1,CXQGKGPUYXIMEJ-UHFFFAOYSA-N,BEN-BAS-ec4-1,CXQGKGPUYXIMEJ
BEN-BAS-edf2ae6d-1,O=C(CCl)N(c1cccnc1)[C@@]1(Oc2ccccc2)CCCOC1,BEN-BAS-edf2ae6d-1,INWCQSZCGMFOSS-GOSISDBHSA-N,BEN-BAS-edf-1,INWCQSZCGMFOSS
BEN-DND-031a96cc-1,O=C(Nc1ccccc1)C1CCN(C(=O)C(Cl)Cc2cccnc2)CC1,BEN-DND-031a96cc-1,XQAQFLCHNYAIPX-UHFFFAOYSA-N,BEN-DND-031-1,XQAQFLCHNYAIPX
BEN-DND-031a96cc-2,O=C(Nc1ccccc1)C1CCN(C(=O)C(Cl)c2cccnc2)CC1,BEN-DND-031a96cc-2,BARBISFWBMRDLX-UHFFFAOYSA-N,BEN-DND-031-2,BARBISFWBMRDLX
BEN-DND-031a96cc-3,O=C(Nc1ccccc1)C1CCN(C(=O)C2OC2c2cccnc2)CC1,BEN-DND-031a96cc-3,CLLJRDCCFUTDNQ-UHFFFAOYSA-N,BEN-DND-031-3,CLLJRDCCFUTDNQ
BEN-DND-031a96cc-4,NC(=O)/C=C/CN1CCC(C(=O)Nc2ccccc2)CC1,BEN-DND-031a96cc-4,FOJITKYOWODKDV-QPJJXVBHSA-N,BEN-DND-031-4,FOJITKYOWODKDV
BEN-DND-031a96cc-5,CC(=O)/C=C/CN1CCC(C(=O)Nc2ccccc2)CC1,BEN-DND-031a96cc-5,ACBNRGPLMYOOTP-AATRIKPKSA-N,BEN-DND-031-5,ACBNRGPLMYOOTP
BEN-DND-031a96cc-6,NC(=O)C1CCN(C(=O)C(Cl)C(C(=O)Nc2ccccc2)c2cccnc2)CC1,BEN-DND-031a96cc-6,UKKZEAHVIYMTJN-UHFFFAOYSA-N,BEN-DND-031-6,UKKZEAHVIYMTJN
BEN-DND-031a96cc-7,NC(=O)C1CCN(C/C=C(\C(=O)Nc2ccccc2)c2cccnc2)CC1,BEN-DND-031a96cc-7,ZNAUFFVLCUTRLY-GRSHGNNSSA-N,BEN-DND-031-7,ZNAUFFVLCUTRLY
BEN-DND-031a96cc-8,C=C(C(=O)Nc1ccccc1)c1cccnc1,BEN-DND-031a96cc-8,SAMABBIQJZLRPK-UHFFFAOYSA-N,BEN-DND-031-8,SAMABBIQJZLRPK
BEN-DND-362d364a-1,CC(=O)N1CCN(S(=O)(=O)c2cccc(Cl)c2)[C@@H](NCCc2ccccc2)C1,BEN-DND-362d364a-1,COZRJSYOSBHDTB-HXUWFJFHSA-N,BEN-DND-362-1,COZRJSYOSBHDTB
BEN-DND-362d364a-10,CS(=O)(=O)NCC[C@H]1CCCCN1CC(=O)Nc1cccnc1,BEN-DND-362d364a-10,PYUPQBFSNMZSNT-CQSZACIVSA-N,BEN-DND-362-10,PYUPQBFSNMZSNT
BEN-DND-362d364a-11,O=C(CN1CCCC[C@@H]1CN1CCC(O)CC1)Nc1cccnc1,BEN-DND-362d364a-11,XHTCZNWWCFQYPB-MRXNPFEDSA-N,BEN-DND-362-11,XHTCZNWWCFQYPB
BEN-DND-362d364a-12,CS(=O)(=O)NC[C@H](C(=O)Nc1cccnc1)c1ccccc1,DRE-WAB-ae4a693c-1,GRMLAUAKIRMHSR-AWEZNQCLSA-N,BEN-DND-362-12,GRMLAUAKIRMHSR
BEN-DND-362d364a-2,CNc1ncccc1CCN[C@H]1CN(C(C)=O)CCN1S(=O)(=O)c1cccc(Cl)c1,BEN-DND-362d364a-2,ZYDYPUZBSFMZDH-LJQANCHMSA-N,BEN-DND-362-2,ZYDYPUZBSFMZDH
BEN-DND-362d364a-3,CCNc1ncc(C#N)cc1CCN[C@H]1CN(C(C)=O)CCN1S(=O)(=O)c1cccc(Cl)c1,BEN-DND-362d364a-3,DLYBJAJXPLZYQU-OAQYLSRUSA-N,BEN-DND-362-3,DLYBJAJXPLZYQU
BEN-DND-362d364a-4,CC(=O)N1CCN(S(=O)(=O)c2cccc(Cl)c2)[C@@H](NCCc2cc(Cl)cc3cc(C)[nH]c23)C1,BEN-DND-362d364a-4,GYWCPZNNKQSGQN-JOCHJYFZSA-N,BEN-DND-362-4,GYWCPZNNKQSGQN
BEN-DND-362d364a-5,CC(=O)N1CCN(S(=O)(=O)c2cccc(Cl)c2)[C@@H](N(CCc2ccccc2)C(C)=O)C1,BEN-DND-362d364a-5,BHXHDVHYIABIPY-JOCHJYFZSA-N,BEN-DND-362-5,BHXHDVHYIABIPY
BEN-DND-362d364a-6,CCNc1ncc(C#N)cc1CCNS(C)(=O)=O,PET-SGC-90aed325-1,KXTRZFOTGFELGW-UHFFFAOYSA-N,BEN-DND-362-6,KXTRZFOTGFELGW
BEN-DND-362d364a-7,CC(=O)NCCc1cnc2c(CCNS(C)(=O)=O)cc(Cl)cn12,BEN-DND-362d364a-7,XWDVHDYNFBPTBK-UHFFFAOYSA-N,BEN-DND-362-7,XWDVHDYNFBPTBK
BEN-DND-362d364a-8,CC(=O)NCCc1c[nH]c2c(CCNS(C)(=O)=O)cc(Cl)cc12,ROB-UNI-b2e39629-4,MOMVYZTXUZEVRL-UHFFFAOYSA-N,BEN-DND-362-8,MOMVYZTXUZEVRL
BEN-DND-362d364a-9,CS(=O)(=O)NCCc1cc(Cl)cc2cc(S(N)(=O)=O)[nH]c12,BEN-DND-362d364a-9,CFNJBPVKWXVABD-UHFFFAOYSA-N,BEN-DND-362-9,CFNJBPVKWXVABD
BEN-DND-61647d40-1,N#Cc1cncc(NC(=O)Cn2ncc3ccccc32)c1,BEN-DND-61647d40-1,YNZDWJPAYXUBAH-UHFFFAOYSA-N,BEN-DND-61647d40-1,YNZDWJPAYXUBAH
BEN-DND-61647d40-10,C=C(C(=O)Nc1cncc(C#N)c1)c1cccnc1,BEN-DND-61647d40-10,SRCPVEOAZISMIR-UHFFFAOYSA-N,BEN-DND-61647d40-10,SRCPVEOAZISMIR
BEN-DND-61647d40-11,O=C(Cn1ncc2ccccc21)Nc1cccc(Cl)c1,BEN-DND-61647d40-11,DVSGYQWARNXOEO-UHFFFAOYSA-N,BEN-DND-61647d40-11,DVSGYQWARNXOEO
BEN-DND-61647d40-12,O=C(Cn1nnc2ccccc21)Nc1cccc(Cl)c1,BEN-DND-61647d40-12,YKPILQYKTOXPJC-UHFFFAOYSA-N,BEN-DND-61647d40-12,YKPILQYKTOXPJC
BEN-DND-61647d40-13,O=C(Cn1cnc2ccccc21)Nc1cccc(Cl)c1,BEN-DND-61647d40-13,SWHLHIOFZDCMKY-UHFFFAOYSA-N,BEN-DND-61647d40-13,SWHLHIOFZDCMKY
BEN-DND-61647d40-14,O=C(Cn1c(=O)[nH]c2ccccc21)Nc1cccc(Cl)c1,BEN-DND-61647d40-14,NETTVQJLFNGSDJ-UHFFFAOYSA-N,BEN-DND-61647d40-14,NETTVQJLFNGSDJ
BEN-DND-61647d40-15,O=C(Cc1cncc2cnccc12)Nc1cccc(Cl)c1,BEN-DND-61647d40-15,KPSOKMRENPQZBP-UHFFFAOYSA-N,BEN-DND-61647d40-15,KPSOKMRENPQZBP
BEN-DND-61647d40-16,O=C(Cc1cncc2ccncc12)Nc1cccc(Cl)c1,BEN-DND-61647d40-16,AAZXGOWVODIUBN-UHFFFAOYSA-N,BEN-DND-61647d40-16,AAZXGOWVODIUBN
BEN-DND-61647d40-17,O=C(Cc1cccnc1)Nc1cc(Cl)cnc1O,BEN-DND-61647d40-17,MZBSWOSHFGAXEO-UHFFFAOYSA-N,BEN-DND-61647d40-17,MZBSWOSHFGAXEO
BEN-DND-61647d40-18,O=C(Cc1cccnc1)Nc1cc(Cl)ccc1O,BEN-DND-61647d40-18,LYDUQQJELHGQJO-UHFFFAOYSA-N,BEN-DND-61647d40-18,LYDUQQJELHGQJO
BEN-DND-61647d40-19,O=C(Nc1cccc(Cl)c1)[C@@]1(c2cccnc2)CO1,BEN-DND-61647d40-19,MFRNDTMHMCHNLE-AWEZNQCLSA-N,BEN-DND-61647d40-19,MFRNDTMHMCHNLE
BEN-DND-61647d40-2,N#Cc1cncc(NC(=O)Cn2nnc3ccccc32)c1,BEN-DND-61647d40-2,UWYIWNDXANWZEO-UHFFFAOYSA-N,BEN-DND-61647d40-2,UWYIWNDXANWZEO
BEN-DND-61647d40-20,C=C(C(=O)Nc1cccc(Cl)c1)c1cccnc1,BEN-DND-61647d40-20,HYJZJYRDATWHJL-UHFFFAOYSA-N,BEN-DND-61647d40-20,HYJZJYRDATWHJL
BEN-DND-61647d40-21,N#Cc1cncc(NC(=O)Cc2cnccn2)c1,BEN-DND-61647d40-21,ROXUDYRBJNFGRY-UHFFFAOYSA-N,BEN-DND-61647d40-21,ROXUDYRBJNFGRY
BEN-DND-61647d40-3,N#Cc1cncc(NC(=O)Cn2cnc3ccccc32)c1,BEN-DND-61647d40-3,XVWMDMLMNKDKPW-UHFFFAOYSA-N,BEN-DND-61647d40-3,XVWMDMLMNKDKPW
BEN-DND-61647d40-4,N#Cc1cncc(NC(=O)Cn2c(=O)[nH]c3ccccc32)c1,BEN-DND-61647d40-4,GZZYCWNWMKPFNO-UHFFFAOYSA-N,BEN-DND-61647d40-4,GZZYCWNWMKPFNO
BEN-DND-61647d40-5,N#Cc1cncc(NC(=O)Cc2cncc3cnccc23)c1,BEN-DND-61647d40-5,YIIOSWWCWGUIQK-UHFFFAOYSA-N,BEN-DND-61647d40-5,YIIOSWWCWGUIQK
BEN-DND-61647d40-6,N#Cc1cncc(NC(=O)Cc2cncc3ccncc23)c1,BEN-DND-61647d40-6,FHTBXTKYIUJYIH-UHFFFAOYSA-N,BEN-DND-61647d40-6,FHTBXTKYIUJYIH
BEN-DND-61647d40-7,N#Cc1cnc(O)c(NC(=O)Cc2cccnc2)c1,BEN-DND-61647d40-7,OWRRPWQVPNXUMU-UHFFFAOYSA-N,BEN-DND-61647d40-7,OWRRPWQVPNXUMU
BEN-DND-61647d40-8,N#Cc1ccc(O)c(NC(=O)Cc2cccnc2)c1,BEN-DND-61647d40-8,ZQIKJPITNJTPMQ-UHFFFAOYSA-N,BEN-DND-61647d40-8,ZQIKJPITNJTPMQ
BEN-DND-61647d40-9,N#Cc1cncc(NC(=O)[C@@]2(c3cccnc3)CO2)c1,BEN-DND-61647d40-9,JIQVALWZXCKQPZ-AWEZNQCLSA-N,BEN-DND-61647d40-9,JIQVALWZXCKQPZ
BEN-DND-76ad4ac9-1,O=C(CCl)C1CCN(S(=O)(=O)c2cccs2)CC1,BEN-DND-76ad4ac9-1,UKUOSZNAUQVTHM-UHFFFAOYSA-N,BEN-DND-76ad4ac9-1,UKUOSZNAUQVTHM
BEN-DND-76ad4ac9-10,O=C(CCl)N1CCCN(S(=O)(=O)c2cc(F)ccc2F)CC1,BEN-DND-76ad4ac9-10,SZRVCMVDBFMEQS-UHFFFAOYSA-N,BEN-DND-76ad4ac9-10,SZRVCMVDBFMEQS
